datetime,bitmex-XRP/BTC-position-in-USD,cash
2019-06-01 03:12:00-04:00,-425.169298025,0.5424846492625925
2019-06-01 03:13:00-04:00,-425.29431105000003,0.5424846492625925
2019-06-01 03:14:00-04:00,-425.35290768000004,0.5424846492625925
2019-06-01 03:15:00-04:00,-426.25509524999995,0.5424846492625925
2019-06-01 03:16:00-04:00,-426.08683022499997,0.5424846492625925
2019-06-01 03:17:00-04:00,-426.64702718,0.5424846492625925
2019-06-01 03:18:00-04:00,-426.68839182,0.5424846492625925
2019-06-01 03:19:00-04:00,-426.47076545,0.5424846492625925
2019-06-01 03:20:00-04:00,-425.94437878,0.5424846492625925
2019-06-01 03:21:00-04:00,-426.22059195,0.5424846492625925
2019-06-01 03:22:00-04:00,-426.52080015,0.5424846492625925
2019-06-01 03:23:00-04:00,-426.378216,0.5424846492625925
2019-06-01 03:24:00-04:00,-426.22817088000005,0.5424846492625925
2019-06-01 03:25:00-04:00,-426.2118924,0.5424846492625925
2019-06-01 03:26:00-04:00,-426.12052255000003,0.5424846492625925
2019-06-01 03:27:00-04:00,-425.91174318,0.5424846492625925
2019-06-01 03:28:00-04:00,-425.88673074499997,0.5424846492625925
2019-06-01 03:29:00-04:00,-425.47700160000005,0.5424846492625925
2019-06-01 03:30:00-04:00,-424.4568442,0.5424846492625925
2019-06-01 03:31:00-04:00,-424.2074571,0.5424846492625925
2019-06-01 03:32:00-04:00,-425.3758509,0.5424846492625925
2019-06-01 03:33:00-04:00,-424.70036770499996,0.5424846492625925
2019-06-01 03:34:00-04:00,-424.49300877,0.5424846492625925
2019-06-01 03:35:00-04:00,-424.9185593,0.5424846492625925
2019-06-01 03:36:00-04:00,-424.984877395,0.5424846492625925
2019-06-01 03:37:00-04:00,-425.084809175,0.5424846492625925
2019-06-01 03:38:00-04:00,-425.10979212,0.5424846492625925
2019-06-01 03:39:00-04:00,-425.434570405,0.5424846492625925
2019-06-01 03:40:00-04:00,-425.0087004,0.5424846492625925
2019-06-01 03:41:00-04:00,-425.25968979,0.5424846492625925
2019-06-01 03:42:00-04:00,-424.85996267,0.5424846492625925
2019-06-01 03:43:00-04:00,-424.92624636,0.5424846492625925
2019-06-01 03:44:00-04:00,-424.7839866,0.5424846492625925
2019-06-01 03:45:00-04:00,-424.81765926500003,0.5424846492625925
