,"bitmex-XRP/BTC-{'name': 'rsi', 'params': {'rsi_period': 14}}"
1372,50.807532734276215
1373,53.06712291909999
1374,53.067122919099994
1375,50.3831052424683
1376,50.38310524246828
1377,47.59147216798912
1378,50.54260864009764
1379,53.370316162679444
1380,37.29559249700209
1381,25.48605295164214
1382,24.645625963383154
1383,23.800412179753547
1384,31.40105135168685
1385,31.40105135168685
1386,27.20488672208224
1387,29.73293203334154
1388,34.623077515195824
1389,39.18126333290271
1390,43.428895435443664
1391,39.02598987966302
1392,43.16298733563311
1393,41.641658147922364
1394,43.775782900034635
1395,43.77578290003464
1396,41.99471347473118
1397,40.231916365359545
1398,38.491867775564614
1399,41.22925680327389
1400,39.34359954471765
1401,35.815484335050016
1402,34.16574891052046
1403,34.16574891052046
1404,37.50433611194587
1405,35.562181068747016
1406,38.96594419056703
1407,38.96594419056703
1408,32.916414171666986
1409,29.615399519510838
1410,26.728724752810123
1411,24.18954925100368
1412,24.18954925100368
1413,22.926579036355502
1414,20.608988596819362
1415,20.608988596819362
1416,20.608988596819362
1417,20.608988596819362
1418,19.297096430534342
1419,15.144339802138559
1420,8.93331638652689
1421,7.544845943776177
1422,5.652569726963342
1423,25.716324898425807
1424,23.558234834670646
1425,22.062800828162644
1426,21.101135927653004
1427,22.910447386590064
1428,19.130806542536106
1429,22.569956848407863
1430,19.075439011417572
1431,17.60749717547619
1432,9.851426915353906
1433,27.8623901017157
1434,34.23035654681625
1435,35.591041135796104
1436,36.9948017223294
1437,42.402302183509995
1438,44.94654999762031
1439,47.44655104946915
1440,45.76789195442178
1441,47.11131879694945
1442,45.298648883658196
1443,48.83229333909141
1444,58.149050463122265
1445,61.45572494853503
1446,61.45572494853504
1447,59.88779810154282
1448,58.28634237512345
1449,55.11211282078865
1450,47.45794722031175
1451,44.43690627596417
1452,48.66034805574572
1453,48.00540481848391
1454,52.795003686933505
1455,51.33983920937071
1456,49.859862040170015
1457,46.94508512313133
1458,44.82841313914335
1459,44.82841313914335
1460,44.82841313914335
1461,43.20632823574348
1462,43.20632823574348
1463,42.31837805141424
1464,39.68351918187057
1465,36.42685180980422
1466,37.80111686248102
1467,44.28618267291381
1468,44.2861826729138
1469,43.2404483748179
1470,38.36272425754156
1471,39.82476514217578
1472,39.82476514217578
1473,41.435845946397976
1474,44.628838056004454
1475,44.62883805600446
1476,54.66252811096432
1477,59.211011514715814
1478,59.211011514715814
1479,59.21101151471581
1480,51.19272411726424
1481,52.57594798932133
1482,55.30422851918176
1483,52.077760611239846
1484,52.077760611239846
1485,53.645941465422645
1486,50.113853423240904
1487,58.86412158703159
1488,55.37724800242502
1489,55.37724800242502
1490,53.53821798663593
1491,58.04013484440071
1492,59.450559533995175
1493,63.42277262188583
1494,64.66531808218788
1495,64.66531808218788
1496,72.30355245222715
1497,67.79432858666131
1498,59.76622992074343
1499,59.76622992074343
1500,61.101774837514945
1501,64.8693340732427
1502,64.8693340732427
1503,70.40926309305695
1504,73.94861184523613
1505,77.56151130691154
1506,75.31192110556904
1507,78.0538723292221
1508,80.90825816579363
1509,72.75565671467955
1510,72.75565671467955
1511,68.73916405396722
1512,70.49338497594253
1513,62.89198351459032
1514,63.93889280487986
1515,63.93889280487986
1516,63.93889280487986
1517,61.76258254083732
1518,61.76258254083732
1519,59.41707759589169
1520,62.48556271231934
1521,55.684301957057336
1522,55.684301957057336
1523,51.36186531768602
1524,53.31325558363653
1525,51.10516589791515
1526,53.192912601249354
1527,53.192912601249354
1528,60.93163732287397
1529,64.1253790291965
1530,61.42172405046087
1531,58.75398506194451
1532,60.59702614979569
1533,64.0563402428465
1534,58.5231759509701
1535,65.02940241706594
1536,67.75314311177002
1537,65.02602106714673
1538,65.02602106714673
1539,62.12589324571518
1540,62.12589324571518
1541,62.12589324571517
1542,62.12589324571517
1543,67.90236869120392
1544,64.37769140354696
1545,60.96944220842355
1546,60.96944220842355
1547,57.4424977180111
1548,54.07382968843725
1549,59.22423803968475
1550,55.851585322273756
1551,40.828187274696084
1552,38.94779285479345
1553,37.10730501243113
1554,32.192456296622645
1555,29.397032504339858
1556,38.082319322881396
1557,34.991868954532485
1558,40.21659710045728
1559,42.69648455266749
1560,42.6964845526675
1561,40.73670766014358
1562,34.01176793698111
1563,34.01176793698111
1564,37.02597641808968
1565,33.709521755894436
1566,32.15849957124523
1567,29.258899603111853
1568,29.258899603111853
1569,21.41941746158756
1570,18.387611873214535
1571,21.383543188426877
1572,20.57033487202001
1573,19.76102239305266
1574,23.022564552659137
1575,31.95808906617511
1576,30.67967710458538
1577,26.170062243446328
1578,28.980605823762556
1579,24.050684857585924
1580,22.408613035161217
1581,30.116179573091213
1582,30.116179573091205
1583,37.335476073472876
1584,33.59770626258805
1585,32.43215832915717
1586,34.86557120730599
1587,34.865571207306
1588,33.46768816584132
1589,43.26620919837592
1590,49.29741270753428
1591,51.161176218056234
1592,61.75815841604578
1593,67.22802001133007
1594,67.22802001133007
1595,70.19458166243527
1596,62.12023802969393
1597,60.25422015198505
1598,62.66946718220061
1599,66.9899421970412
1600,64.9656382999156
1601,68.08173758813241
1602,68.08173758813241
1603,63.70105477404243
1604,66.05335484531494
1605,69.2702284037166
1606,69.2702284037166
1607,66.82225676946601
1608,57.993778688363406
1609,59.436635924427705
1610,64.66493387021531
1611,64.66493387021531
1612,60.16785732113572
1613,49.12939049604274
1614,50.75110403734917
1615,55.349817769137935
1616,50.292420200162155
1617,48.69521535278784
1618,53.46943452637187
1619,53.46943452637187
1620,53.469434526371884
1621,51.475204019553836
1622,55.083409225702255
1623,59.90007996624808
1624,55.61805316182322
1625,51.6423609794254
1626,41.953529350657156
1627,41.95352935065715
1628,41.95352935065715
1629,44.135283055618586
1630,36.70635928202267
1631,38.92072101044203
1632,37.50755893778926
1633,36.096138118786854
1634,40.8872219268017
1635,47.27302421712263
1636,45.50825582098803
1637,54.62859949928629
1638,52.72780626754544
1639,52.72780626754543
1640,47.0338285494376
1641,49.01043757470103
1642,47.11685952270011
1643,43.4971777604001
1644,41.769327034557975
1645,46.35875607946984
1646,50.55547375457595
1647,50.55547375457594
1648,48.361410019143904
1649,52.77570375308518
1650,48.32673841524734
1651,56.26721861428814
1652,56.267218614288126
1653,58.13259432824323
1654,61.655321423066326
1655,56.53275300491152
1656,65.73132567591298
1657,63.326000474158704
1658,58.699520930851136
1659,60.26274466770269
1660,60.26274466770269
1661,53.25016752886611
1662,47.32010677077715
1663,40.79654253327149
1664,51.57963295536919
1665,55.904249479320946
1666,55.904249479320946
1667,52.293126786649324
1668,50.53541389606734
1669,50.53541389606734
1670,46.880361231179066
1671,46.880361231179066
1672,46.880361231179066
1673,44.85441880110064
1674,47.30673217540805
1675,43.17169839504127
1676,41.23109976990362
1677,39.32732454582757
1678,39.327324545827565
1679,45.19676021809885
1680,40.93238923428568
1681,43.78820268022473
1682,41.62110390000117
1683,47.244562428487974
1684,44.91490128895723
1685,42.65002295630549
1686,45.60399329064075
1687,45.60399329064075
1688,48.67026922369832
1689,48.67026922369832
1690,51.82004727166707
1691,45.77064239154341
1692,45.77064239154341
1693,42.86866404231816
1694,40.12868777047275
1695,31.465368036635134
1696,38.60266244054679
1697,24.73322261968226
1698,22.16084928208873
1699,19.928729073323606
1700,19.233306844911613
1701,19.23330684491161
1702,35.0135121390997
1703,33.82725051854701
1704,30.489865928360683
1705,32.86745130410526
1706,30.612189005998637
1707,35.386789470301814
1708,32.94541962537642
1709,32.945419625376424
1710,28.400576186961107
1711,26.436819077841577
1712,37.98205210527684
1713,40.009904930412354
1714,38.64895702263393
1715,38.64895702263393
1716,37.182134183813034
1717,33.12098397047636
1718,30.71260504223259
1719,29.555392820074438
1720,25.428184538616172
1721,24.50682038805469
1722,21.938607865045196
1723,24.76873399067604
1724,23.83800325401152
1725,52.60640944682613
1726,51.217452207168655
1727,51.21745220716867
1728,45.628667737379594
1729,40.83056578402951
1730,40.83056578402951
1731,44.231217963621454
1732,47.48178719243461
1733,52.00112933799296
1734,52.00112933799296
1735,52.00112933799296
1736,52.00112933799296
1737,58.41831797950925
1738,63.65170143331109
1739,61.56556333862766
1740,65.24557413880078
1741,70.34238211418739
1742,72.10462219856335
1743,72.10462219856336
1744,73.90303033105306
1745,77.08496471409188
1746,70.17422247294787
1747,62.17097713921994
1748,65.36171313700993
1749,68.24606344409312
1750,66.2652619811286
1751,64.25678428406962
1752,65.38660611486934
1753,63.234061792909735
1754,65.66835349052631
1755,61.29761121611882
1756,61.29761121611882
1757,64.07101667633806
1758,67.79859177569998
1759,71.9737244547698
1760,67.27678124215053
1761,53.99521395842325
1762,52.40362081172075
1763,53.868033376560255
1764,55.34754887167406
1765,53.49975293158168
1766,53.49975293158168
1767,53.49975293158168
1768,53.49975293158169
1769,55.49810874292117
1770,57.4665950218899
1771,59.400602698862514
1772,59.400602698862514
1773,56.42503883504889
1774,60.66861801382415
1775,52.42185313088028
1776,52.42185313088028
1777,52.42185313088028
1778,49.61410915605254
1779,52.36190345555214
1780,49.457277802588116
1781,46.669291509423715
1782,49.721587630279245
1783,44.26496280940077
1784,50.15581698445283
1785,61.19748221161889
1786,70.91242636506277
1787,63.56695442425044
1788,55.336357279924606
1789,56.84087485613011
1790,51.26202328916726
1791,52.92075803897478
1792,51.049699728485166
1793,52.845145762245494
1794,57.84103575139371
1795,62.15859580298777
1796,55.98414688477372
1797,57.49963688917907
1798,53.529956668686815
1799,53.529956668686815
1800,49.56164731329785
1801,51.49773634593853
1802,53.42312948176689
1803,58.7176621566792
1804,52.313585810685396
1805,48.514713953272015
1806,43.4211956069719
1807,45.47611422805991
1808,45.47611422805991
1809,47.679945864748206
1810,47.679945864748206
1811,50.02273636599553
1812,43.7006667845538
1813,41.80407496535401
1814,41.80407496535401
1815,41.80407496535402
1816,41.80407496535401
1817,50.47678163920282
1818,47.913572378620515
1819,55.254453068532406
1820,52.59360567098913
1821,57.04857705577984
1822,64.27875879679513
1823,65.82748038213084
1824,68.74602753778709
1825,77.15192380506876
1826,58.19059382989414
1827,61.58013776956518
1828,56.63543497907396
1829,57.85038000881405
1830,57.85038000881404
1831,60.422378377627275
1832,61.68142289711055
1833,62.9506989810171
1834,66.53230986080328
1835,67.6547728145283
1836,67.6547728145283
1837,67.6547728145283
1838,68.95520906287175
1839,71.42929351076887
1840,71.42929351076887
1841,71.42929351076887
1842,71.42929351076887
1843,74.19535828936179
1844,74.19535828936179
1845,75.56705038938698
1846,84.46193633797454
1847,86.5683284616195
1848,89.60382956689159
1849,90.20010439230614
1850,90.4936932669379
1851,92.24506728381783
1852,92.24506728381783
1853,77.96613700900942
1854,80.65367405102461
1855,81.14891310858935
1856,66.48597226685612
1857,68.04072041474204
1858,68.04072041474204
1859,62.959637650120484
1860,58.27321924355068
1861,61.36985326824884
1862,68.84068342385831
1863,69.54543662423599
1864,61.99517948747112
1865,34.09289689556208
1866,31.080042812921455
1867,41.43163774358269
1868,59.55016392910445
1869,56.41754611362912
1870,54.86350435637482
1871,44.69802065956571
1872,43.19890853525013
1873,42.059560260061026
1874,45.17403415734644
1875,43.90329983654369
1876,45.55270325226237
1877,47.75832038190389
1878,52.42785636718723
1879,49.26630658545745
1880,48.73877800618149
1881,49.323151182471555
1882,46.470594802145655
1883,44.796561716313626
1884,46.18829490407058
1885,45.569679798919346
1886,43.679629031685366
1887,44.505872330580914
1888,43.81366419043536
1889,46.501878303501165
1890,45.71669438620778
1891,47.62157606868339
1892,45.06690274235215
1893,45.06690274235214
1894,43.27209617381026
1895,43.27209617381026
1896,44.55259889138571
1897,45.86848598080714
1898,52.00207385633473
1899,52.00207385633473
1900,44.91867118971864
1901,42.82466174189042
1902,46.82875778201915
1903,45.680369429041015
1904,48.40554120265148
1905,47.13230082418851
1906,44.60523896913794
1907,46.159628863241025
1908,44.80565952776956
1909,46.49578595488398
1910,46.49578595488398
1911,44.901185730672296
1912,43.301886500462615
1913,41.702268502373165
1914,43.93277360144147
1915,42.19421567050621
1916,42.19421567050622
1917,42.19421567050622
1918,44.91675469521683
1919,59.34956089296107
1920,57.04985423236454
1921,61.82845364040026
1922,48.31954444027956
1923,50.00023029627503
1924,50.00023029627503
1925,50.000230296275014
1926,48.04861101683491
1927,42.66800304692116
1928,36.757553306749266
1929,26.772810755131403
1930,25.293002834886114
1931,23.87203111569184
1932,32.08947604151937
1933,31.18324576246554
1934,33.21440251901814
1935,33.21440251901814
1936,30.121175502606008
1937,29.146771118246377
1938,24.107618068044182
1939,28.54246425951773
1940,27.671757707096738
1941,27.671757707096738
1942,26.726202336796167
1943,31.74930415928617
1944,34.178948929918775
1945,38.86633585095504
1946,41.12399819045668
1947,35.479775956652446
1948,39.919890529864865
1949,37.16551501654845
1950,39.41635136491252
1951,36.593038471928075
1952,32.79808057787188
1953,35.21009157821926
1954,32.68346868192561
1955,39.67607107920635
1956,38.24977585400454
1957,33.120844923164306
1958,33.12084492316431
1959,31.88135197150436
1960,30.646244907695202
1961,53.78417537133925
1962,44.46505640401971
1963,41.172484173950885
1964,39.09412144568774
1965,31.41021056558933
1966,34.49155550699739
1967,34.49155550699739
1968,44.59495590648703
1969,43.56134240092555
1970,42.50049931018064
1971,45.366169635039086
1972,48.149104840632134
1973,46.863720810730946
1974,42.03032755568937
1975,49.09754979775045
1976,49.097549797750446
1977,50.497380283646876
1978,54.53666091816979
1979,58.20900401734212
1980,56.56871028276601
1981,51.848378009840125
1982,50.34046278687458
1983,57.064270495983926
1984,59.430500420010745
1985,59.430500420010745
1986,54.23116696245851
1987,55.624780098782445
1988,59.59915455988425
1989,70.15433458835082
1990,79.56342747277316
1991,76.67114559665751
1992,67.43173636722145
1993,63.87888161664302
1994,62.693122588205505
1995,56.99620706691496
1996,54.849193452495726
1997,54.84919345249574
1998,52.55326721760878
1999,54.59985153253232
2000,53.36049051941166
2001,56.547115236695944
2002,60.42928289236301
2003,59.00988188052392
2004,57.554027056243285
2005,59.69572920184388
2006,62.733255050719784
2007,58.02390923384932
2008,63.86629157678827
2009,65.58574262350109
2010,62.38856363273918
2011,60.79281510536318
2012,65.53897479509659
2013,65.53897479509659
2014,66.48016609931244
2015,68.34243300802744
2016,70.94959602395535
2017,65.16968739024752
2018,59.91339340045957
2019,61.0413725869566
2020,59.24603643267316
2021,59.246036432673165
2022,59.246036432673165
2023,51.65581043469151
2024,53.26770706804682
2025,49.698660100521934
2026,51.450240321998564
2027,51.450240321998564
2028,53.33481285636178
2029,53.33481285636178
2030,48.9293217294079
2031,44.932381310045585
2032,32.189452306277474
2033,38.455091555463575
2034,42.28385780685923
2035,45.90783746249144
2036,37.1221736308971
2037,42.225267831862055
2038,42.22526783186205
2039,39.73207743148567
2040,41.58915983054439
2041,49.90151732037917
2042,49.90151732037917
2043,46.8111545024199
2044,48.527580139289185
2045,46.89775444355477
2046,48.75136918861317
2047,43.810629014899675
2048,42.2727262284549
2049,46.33053294715523
2050,44.64087912413177
2051,33.96812162894409
2052,33.96812162894409
2053,36.18009274357471
2054,38.40225267866681
2055,35.72318321423802
2056,34.42983088157035
2057,39.17309287143932
2058,43.5692322363125
2059,47.644208908589405
2060,47.644208908589405
2061,45.72932127506436
2062,50.05303523397625
2063,60.27738075152561
2064,50.92247608647218
2065,49.275340660574706
2066,50.98280990644327
2067,49.19929273884622
2068,49.19929273884622
2069,54.71157406375406
2070,52.66036962701966
2071,57.774906306050156
2072,55.617861579111874
2073,66.41935121874765
2074,66.41935121874766
2075,62.041442594082355
2076,63.342480140260705
2077,63.34248014026069
2078,63.342480140260705
2079,52.174757388577454
2080,57.065875039657335
2081,55.04503243995583
2082,55.04503243995585
2083,42.75374056933758
2084,46.43405408905712
2085,44.88041805979791
2086,43.319497591040076
2087,45.36581516005744
2088,47.41048499950405
2089,45.57370255416585
2090,45.57370255416584
2091,45.57370255416585
2092,39.7966636597941
2093,47.02805083888731
2094,49.21771119252942
2095,51.38198740730957
2096,55.46961691766038
2097,55.46961691766039
2098,55.46961691766038
2099,55.46961691766038
2100,52.50102277703959
2101,55.089409187799944
2102,55.08940918779993
2103,57.75902145909829
2104,57.75902145909829
2105,57.75902145909829
2106,60.67836396504366
2107,0.0
2108,0.0
2109,0.0
2110,0.0
2111,0.0
2112,0.0
2113,0.0
2114,63.81922615725806
2115,59.843072252678716
2116,56.0803103018839
2117,56.080310301883884
2118,52.26873733618442
2119,26.78348459969982
2120,25.743663520029575
2121,34.019519939733165
2122,34.01951993973317
2123,50.93224866712068
2124,59.348532716410865
2125,63.80568995604221
2126,61.97619453087272
2127,58.371351594398725
2128,60.825227559384174
2129,58.953993084181754
2130,61.504734678370646
2131,59.51330796536867
2132,55.63352830351983
2133,57.13812071814905
2134,61.37053883007202
2135,57.30775098172527
2136,48.6387118215615
2137,39.60577733787306
2138,39.60577733787306
2139,44.709530426984564
2140,50.69267039259837
2141,52.08853416027037
2142,49.09500469804078
2143,52.061930110501144
2144,48.987156524892036
2145,48.987156524892036
2146,52.257316998377426
2147,47.353670820031944
2148,49.06926815632156
2149,49.06926815632156
2150,47.282306281031815
2151,55.92505976737616
2152,54.01764114745706
2153,54.01764114745708
2154,54.01764114745706
2155,55.89638594123707
2156,57.75519400186836
2157,52.948680274127724
2158,48.593538031357824
2159,42.894231243464944
2160,41.161243735092235
2161,41.16124373509223
2162,28.028287976037873
2163,38.580322670894326
2164,36.288464970068205
2165,35.163676747343295
2166,32.96306024220189
2167,30.88175066560638
2168,30.881750665606383
2169,35.59780899278446
2170,27.511571225734116
2171,25.926007941941386
2172,25.926007941941386
2173,28.321509235378272
2174,26.47726489851102
2175,24.742165136640896
2176,24.74216513664089
2177,34.67215934894764
2178,36.91325348098275
2179,35.59810917424601
2180,42.2459342770277
2181,39.33112114575452
2182,39.33112114575452
2183,43.82612001769572
2184,43.82612001769573
2185,43.82612001769573
2186,57.56879027135956
2187,57.56879027135956
2188,53.25188046643222
2189,53.25188046643222
2190,48.99125099183072
2191,51.09803408860668
2192,51.098034088606695
2193,53.333410099575
2194,59.33842876929799
2195,56.71845976849041
2196,58.683054612466634
2197,55.94815886854565
2198,48.626536300533814
2199,46.44470496530522
2200,46.44470496530522
2201,44.147381465644244
2202,44.147381465644244
2203,41.75221953225663
2204,41.75221953225663
2205,45.20030064910199
2206,42.49145430029255
2207,42.491454300292546
2208,42.491454300292546
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,0.0
2215,0.0
2216,0.0
2217,0.0
2218,0.0
2219,30.910777817757694
2220,49.843648794079286
2221,52.63903242253469
2222,55.32070923318935
2223,52.141258755626254
2224,54.930776235546084
2225,51.68641707154743
2226,67.97981582322555
2227,70.64512372374797
2228,74.1244071789627
2229,74.1244071789627
2230,67.90184506246369
2231,67.90184506246369
2232,64.74984573109732
2233,67.95386338404104
2234,56.82848832274306
2235,50.19142473216912
2236,52.19562425767342
2237,52.195624257673416
2238,45.785642803872165
2239,45.78564280387217
2240,43.71046088551399
2241,43.71046088551399
2242,49.06522800130711
2243,51.547143375871286
2244,53.96296376959503
2245,48.729906217959545
2246,51.274234109891445
2247,55.97944564863512
2248,55.97944564863512
2249,58.31372556524186
2250,52.33628832970047
2251,52.33628832970047
2252,59.54950111791789
2253,61.6337686130111
2254,55.47694400283712
2255,57.74954968513425
2256,57.74954968513425
2257,57.74954968513425
2258,57.74954968513425
2259,60.46393383438735
2260,67.25957215825566
2261,59.871208691710684
2262,65.91883001438241
2263,65.91883001438241
2264,74.74655063072544
2265,74.74655063072545
2266,74.74655063072544
2267,74.74655063072544
2268,63.65754273646317
2269,70.03974377131831
2270,70.03974377131831
2271,70.03974377131831
2272,66.39882774526308
2273,59.71307613687884
2274,61.78502074764627
2275,61.78502074764627
2276,61.78502074764627
2277,64.09157882367347
2278,56.71817990743422
2279,56.71817990743422
2280,56.71817990743422
2281,59.619293464977574
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,0.0
2287,0.0
2288,0.0
2289,0.0
2290,0.0
2291,0.0
2292,0.0
2293,0.0
2294,0.0
2295,0.0
2296,0.0
2297,0.0
2298,0.0
2299,0.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,0.0
2306,0.0
2307,0.0
2308,0.0
2309,0.0
2310,0.0
2311,0.0
2312,0.0
2313,0.0
2314,0.0
2315,0.0
2316,0.0
2317,0.0
2318,0.0
2319,0.0
2320,0.0
2321,0.0
2322,0.0
2323,0.0
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,0.0
2335,0.0
2336,0.0
2337,0.0
2338,0.0
2339,79.72975797424661
2340,63.34669111271045
2341,65.26813436332957
2342,68.79182248218952
2343,71.86572289901278
2344,64.97374366435817
2345,61.78332186208749
2346,65.43856795721767
2347,62.233462388989615
2348,56.29476443780715
2349,56.294764437807146
2350,56.29476443780715
2351,60.949049053446025
2352,66.68083004969859
2353,63.34332260643769
2354,65.21813900724165
2355,67.03389690751517
2356,63.46585500580376
2357,65.44652400858017
2358,65.44652400858016
2359,61.574959847197455
2360,63.87627992925561
2361,63.87627992925562
2362,63.87627992925561
2363,0.0
2364,0.0
2365,0.0
2366,0.0
2367,0.0
2368,0.0
2369,0.0
2370,0.0
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,69.0459653254407
2377,72.94709533688575
2378,68.31133855381046
2379,70.34113220794922
2380,77.94728113363738
2381,79.10163067662688
2382,79.10163067662688
2383,80.29771333769864
2384,80.29771333769864
2385,75.2995489447761
2386,76.85128861143112
2387,76.85128861143112
2388,0.0
2389,79.99121046742225
2390,81.3531335120596
2391,83.73731198352259
2392,84.78483653618112
2393,88.08961502111394
2394,78.8658276092275
2395,61.522163175866055
2396,58.73988977799742
2397,62.40212461272865
2398,62.40212461272866
2399,65.91123067412174
2400,62.75730009597661
2401,62.75730009597661
2402,66.47797956579652
2403,73.58330887201046
2404,74.73665473132965
2405,71.3804746368889
2406,73.90449040596286
2407,73.90449040596286
2408,75.17411060762494
2409,75.17411060762494
2410,76.50010974857054
2411,76.50010974857054
2412,72.03771755197805
2413,73.69045440034935
2414,65.36868768360661
2415,58.28083399833489
2416,43.161118835618495
2417,36.38430757450384
2418,34.90863418578306
2419,40.13792258910113
2420,38.47360288181203
2421,43.51797165046898
2422,43.51797165046897
2423,46.08141205353888
2424,46.081412053538884
2425,48.777553218165195
2426,53.7578664675571
2427,51.08343706728361
2428,48.485743853296725
2429,48.48574385329672
2430,39.23096408675757
2431,39.230964086757574
2432,39.23096408675758
2433,42.64907767719943
2434,48.84628471741424
2435,51.65900088064125
2436,48.77101412915164
2437,41.309818616099406
2438,57.606722298417345
2439,47.467730673142675
2440,49.38641436044619
2441,29.59630156308676
2442,26.868116939715332
2443,37.69241969547259
2444,36.05061139018121
2445,37.516129011598345
2446,36.612543554006734
2447,34.80690310361498
2448,33.906495879055484
2449,35.69785929862954
2450,35.69785929862954
2451,33.58637700106779
2452,37.563495540459655
2453,41.346116449992756
2454,36.5737050419844
2455,35.47138921896438
2456,35.47138921896438
2457,34.273371400994264
2458,40.739660975918916
2459,49.63349537511114
2460,55.40025622133579
2461,53.74356603189167
2462,52.06679016230987
2463,50.374239331442325
2464,50.374239331442325
2465,48.54408951709795
2466,48.54408951709795
2467,40.096641795027296
2468,47.90656586188447
2469,43.34246535911332
2470,45.21606506970101
2471,52.046992377455325
2472,47.28492941939376
2473,47.28492941939378
2474,45.66955074163776
2475,45.66955074163776
2476,40.81786654882853
2477,39.31843901769098
2478,37.82218119659387
2479,40.270043843617465
2480,42.69942267765885
2481,42.699422677658845
2482,42.69942267765884
2483,40.63518663717333
2484,40.63518663717332
2485,40.63518663717331
2486,40.63518663717331
2487,38.154232111009975
2488,35.80033071113395
2489,35.80033071113395
2490,33.409828432737854
2491,0.0
2492,0.0
2493,23.67755848490099
2494,23.67755848490099
2495,32.879386761320106
2496,36.97119816647071
2497,32.68019346201442
2498,36.63992579778383
2499,34.45725455985413
2500,34.45725455985413
2501,34.45725455985413
2502,22.65705612238716
2503,21.523090435722136
2504,25.536597159891134
2505,41.61485977989031
2506,39.7655164489676
2507,39.76551644896761
2508,42.7178006405055
2509,40.57605695656697
2510,46.36767501383719
2511,49.04194926181741
2512,51.638879913369486
2513,48.952267352168896
2514,51.66067181733717
2515,48.86844759403171
2516,41.603591694868875
2517,44.562073277925215
2518,42.25659056335987
2519,42.25659056335988
2520,39.86463222796437
2521,43.319845549787786
2522,40.79553813037799
2523,40.79553813037799
2524,40.795538130377984
2525,48.318282855359136
2526,51.627855484600595
2527,51.627855484600595
2528,60.441664112714236
2529,56.73099600264165
2530,53.212826876091135
2531,53.212826876091135
2532,56.35209948239256
2533,52.55460065741773
2534,48.998645273785556
2535,0.0
2536,0.0
2537,0.0
2538,0.0
2539,0.0
2540,36.36419573342864
2541,40.590815665814375
2542,37.88124438906337
2543,0.0
2544,0.0
2545,0.0
2546,54.03722228734242
2547,43.07586318773504
2548,40.845184863812584
2549,40.845184863812584
2550,40.845184863812584
2551,40.845184863812584
2552,51.069663053318614
2553,56.471242259398025
2554,50.47099567825432
2555,50.47099567825432
2556,50.47099567825432
2557,50.47099567825432
2558,0.0
2559,0.0
2560,0.0
2561,0.0
2562,0.0
2563,0.0
2564,0.0
2565,0.0
2566,0.0
2567,0.0
2568,0.0
2569,0.0
2570,0.0
2571,68.45863380243478
2572,63.90688827600574
2573,68.42819378467925
2574,72.18107299248734
2575,76.66231911501275
2576,68.7152830105064
2577,61.81450134933678
2578,65.54124261935056
2579,62.26891510914151
2580,64.19413754766522
2581,64.19413754766522
2582,60.60757899804442
2583,54.09765824904271
2584,43.933731320865405
2585,49.08466934308789
2586,49.08466934308788
2587,44.35828746734934
2588,44.35828746734935
2589,42.01243772340228
2590,45.13700320140621
2591,48.14599999488301
2592,51.03792292625864
2593,41.151580549647505
2594,39.11183703227382
2595,42.19731019387321
2596,42.19731019387321
2597,42.19731019387321
2598,39.68556532800027
2599,37.294868432335655
2600,41.11502468636221
2601,38.583597470043024
2602,42.402620669776184
2603,46.017592015079366
2604,43.104152982450174
2605,46.73578831040469
2606,46.73578831040469
2607,38.242776919347484
2608,35.9008147903016
2609,33.67964078585281
2610,37.82246459616177
2611,41.74162166145572
2612,39.08829582987038
2613,39.08829582987038
2614,30.186725438364252
2615,37.81240173715221
2616,33.83260838448095
2617,46.060414472259566
2618,40.07823950343775
2619,40.07823950343774
2620,38.16216502216579
2621,52.75643424208153
2622,52.75643424208154
2623,54.8176116693518
2624,54.817611669351805
2625,56.9936887229747
2626,64.38304417242216
2627,61.53641279690931
2628,61.536412796909325
2629,63.412536184108895
2630,60.247800167201206
2631,60.247800167201206
2632,56.951427190882455
2633,61.48966384940259
2634,58.18667857959448
2635,60.473227788840234
2636,51.39337224804108
2637,46.39238327303446
2638,41.99191269270271
2639,39.95140076900097
2640,37.9646753259272
2641,48.90912353252197
2642,57.06626770382296
2643,54.7143572685
2644,56.6388945929447
2645,58.536544018527294
2646,58.536544018527294
2647,62.35767113263212
2648,69.84062429650147
2649,71.07892372419879
2650,73.42872133491997
2651,76.51153067076964
2652,77.4506726036716
2653,71.30966556779313
2654,71.30966556779312
2655,68.17508483758274
2656,69.61353848831804
2657,60.74334202713505
2658,65.48022033380167
2659,65.48022033380167
2660,67.01871023753212
2661,69.90740075663284
2662,58.81262295989704
2663,56.4026101643466
2664,59.93843984520255
2665,64.57897356397386
2666,64.57897356397386
2667,61.81104869179354
2668,61.81104869179352
2669,65.26437516655115
2670,66.87718028862663
2671,63.69240279931338
2672,55.1997360939891
2673,44.540125952127994
2674,41.1195637447222
2675,39.48669410095256
2676,39.48669410095256
2677,46.83250638192751
2678,44.87692684560363
2679,44.87692684560363
2680,47.423125113416695
