datetime,bitmex-BTC-available-balance,bitmex-BTC-balance,bitmex-BTC-balance-in-USD,bitmex-BTC-price,bitmex-XRP/BTC-fill,bitmex-XRP/BTC-leverage,bitmex-XRP/BTC-position,bitmex-XRP/BTC-position-in-BTC,bitmex-XRP/BTC-position-in-USD,bitmex-XRP/BTC-price,bitmex-total-position-in-BTC,bitmex-total-position-in-USD,fee,total,total-in-USD,returns,equity_curve,drawdown
2019-05-28 09:00:00,27.843718740026542,29.49268275002654,258931.008203858,8779.5,1,1,1065,0.04998045,437.3289375,4.693e-05,0.04998045,438.80336077500004,136.61599999999999,29.49268275002654,258931.008203858,0.0,1.0000968720534,0.00045091958139975574
2019-05-29 09:00:00,27.843718740026542,29.49268275002654,257205.68626298144,8721.0,,1,1065,0.04998045,437.3289375,4.693e-05,0.04998045,435.87950445,136.61599999999999,29.49268275002654,257205.68626298144,0.0,1.0000968720534,0.00045091958139975574
2019-05-30 09:00:00,27.843718740026542,29.49268275002654,255568.84237035498,8665.5,,1,1065,0.04998045,437.3289375,4.693e-05,0.04998045,433.10558947500004,136.61599999999999,29.49268275002654,255568.84237035498,0.0,1.0000968720534,0.00045091958139975574
2019-05-31 09:00:00,27.78918009002654,29.488124550026537,243999.4865891946,8274.5,-1,1,0,0.0,0.0,5.121e-05,0.0,0.0,137.916,29.488124550026537,243999.4865891946,-0.00015455359007643388,0.9999423034914,0.0006054881433997794
2019-06-01 09:00:00,27.78918009002654,29.488124550026537,252005.5124045268,8546.0,,1,0,0.0,0.0,5.121e-05,0.0,0.0,137.916,29.488124550026537,252005.5124045268,0.0,0.9999423034914,0.0006054881433997794
2019-06-02 09:00:00,27.78918009002654,29.488124550026537,252285.64958775204,8555.5,,1,0,0.0,0.0,5.121e-05,0.0,0.0,137.916,29.488124550026537,252285.64958775204,0.0,0.9999423034914,0.0006054881433997794
2019-06-03 09:00:00,27.739190850026542,29.488124550026537,257667.2323181319,8738.0,1,1,996,0.04998924,427.68294282,5.019e-05,0.04998924,436.80597911999996,145.884,29.488124550026537,257667.2323181319,0.0,0.9999423034914,0.0006054881433997794
2019-06-04 09:00:00,27.688474530026543,29.487397470026536,238862.66320594997,8100.5,-1,1,0,0.0,0.0,5.092e-05,0.0,0.0,147.184,29.487397470026536,238862.66320594997,-2.4656705405856627e-05,0.9999176482086,0.0006301434261998251
2019-06-05 09:00:00,27.688474530026543,29.487397470026536,225961.92681281336,7663.0,,1,0,0.0,0.0,5.092e-05,0.0,0.0,147.184,29.487397470026536,225961.92681281336,0.0,0.9999176482086,0.0006301434261998251
2019-06-06 09:00:00,27.688474530026543,29.487397470026536,229500.41450921653,7783.0,,1,0,0.0,0.0,5.092e-05,0.0,0.0,147.184,29.487397470026536,229500.41450921653,0.0,0.9999176482086,0.0006301434261998251
2019-06-07 09:00:00,27.688474530026543,29.487397470026536,230149.13725355713,7805.0,,1,0,0.0,0.0,5.092e-05,0.0,0.0,147.184,29.487397470026536,230149.13725355713,0.0,0.9999176482086,0.0006301434261998251
2019-06-08 09:00:00,27.63852029002654,29.487397470026536,235795.9738690672,7996.5,1,1,928,0.04995424,389.89284319999996,5.383e-05,0.04995424,399.45908016,154.608,29.487397470026536,235795.9738690672,0.0,0.9999176482086,0.0006301434261998251
2019-06-09 09:00:00,27.58976317002654,29.488594590026537,233726.60072055034,7926.0,-1,1,0,0.0,0.0,5.254e-05,0.0,0.0,155.90800000000002,29.488594590026537,233726.60072055034,4.059768249198292e-05,0.9999582425478001,0.0005895490869997078
2019-06-10 09:00:00,27.53977246002654,29.488594590026537,224968.48812731245,7629.0,1,1,969,0.04999071,396.22636746,5.159e-05,0.04999071,381.37912659,163.66000000000003,29.488594590026537,224968.48812731245,0.0,0.9999582425478001,0.0005895490869997078
2019-06-11 09:00:00,27.53977246002654,29.488594590026537,236380.57423365273,8016.0,,1,969,0.04999071,396.22636746,5.159e-05,0.04999071,400.72553136,163.66000000000003,29.488594590026537,236380.57423365273,0.0,0.9999582425478001,0.0005895490869997078
2019-06-12 09:00:00,27.49124494002654,29.490057780026536,228061.36184183523,7733.5,-1,1,0,0.0,0.0,5.008e-05,0.0,0.0,164.96000000000004,29.490057780026536,228061.36184183523,4.9618844856436084e-05,1.0000078593207,0.0005399323140997669
