datetime,bitmex-BTC-available-balance,bitmex-BTC-balance,bitmex-BTC-balance-in-USD,bitmex-BTC-price,bitmex-EOS/BTC-leverage,bitmex-EOS/BTC-position,bitmex-EOS/BTC-position-in-BTC,bitmex-EOS/BTC-position-in-USD,bitmex-EOS/BTC-price,bitmex-total-position-in-BTC,bitmex-total-position-in-USD,bitmex-{}-fill,fee,total,total-in-USD,returns,equity_curve,drawdown
2019-05-02 19:47:00,111234705.22803114,111234705.22803114,588320355951.0568,5289.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588320355951.0568,0.0,1.0,0.0
2019-05-02 19:48:00,111234705.22803114,111234705.22803114,587931034482.7587,5285.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587931034482.7587,0.0,1.0,0.0
2019-05-02 19:49:00,111234705.22803114,111234705.22803114,587931034482.7587,5285.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587931034482.7587,0.0,1.0,0.0
2019-05-02 19:50:00,111234705.22803114,111234705.22803114,587931034482.7587,5285.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587931034482.7587,0.0,1.0,0.0
2019-05-02 19:51:00,111234705.22803114,111234705.22803114,587986651835.3727,5286.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587986651835.3727,0.0,1.0,0.0
2019-05-02 19:52:00,111234705.22803114,111234705.22803114,587986651835.3727,5286.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587986651835.3727,0.0,1.0,0.0
2019-05-02 19:53:00,111234705.22803114,111234705.22803114,587931034482.7587,5285.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587931034482.7587,0.0,1.0,0.0
2019-05-02 19:54:00,111234705.22803114,111234705.22803114,587931034482.7587,5285.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587931034482.7587,0.0,1.0,0.0
2019-05-02 19:55:00,111234705.22803114,111234705.22803114,587708565072.3025,5283.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587708565072.3025,0.0,1.0,0.0
2019-05-02 19:56:00,111234705.22803114,111234705.22803114,587764182424.9165,5284.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587764182424.9165,0.0,1.0,0.0
2019-05-02 19:57:00,111234705.22803114,111234705.22803114,587652947719.6885,5283.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587652947719.6885,0.0,1.0,0.0
2019-05-02 19:58:00,111234705.22803114,111234705.22803114,587652947719.6885,5283.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587652947719.6885,0.0,1.0,0.0
2019-05-02 19:59:00,111234705.22803114,111234705.22803114,587652947719.6885,5283.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587652947719.6885,0.0,1.0,0.0
2019-05-02 20:00:00,111234705.22803114,111234705.22803114,587652947719.6885,5283.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587652947719.6885,0.0,1.0,0.0
2019-05-02 20:01:00,111234705.22803114,111234705.22803114,587708565072.3025,5283.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587708565072.3025,0.0,1.0,0.0
2019-05-02 20:02:00,111234705.22803114,111234705.22803114,587708565072.3025,5283.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587708565072.3025,0.0,1.0,0.0
2019-05-02 20:03:00,111234705.22803114,111234705.22803114,587708565072.3025,5283.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587708565072.3025,0.0,1.0,0.0
2019-05-02 20:04:00,111234705.22803114,111234705.22803114,587764182424.9165,5284.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587764182424.9165,0.0,1.0,0.0
2019-05-02 20:05:00,111234705.22803114,111234705.22803114,587764182424.9165,5284.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587764182424.9165,0.0,1.0,0.0
2019-05-02 20:06:00,111234705.22803114,111234705.22803114,587708565072.3025,5283.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587708565072.3025,0.0,1.0,0.0
2019-05-02 20:07:00,111234705.22803114,111234705.22803114,587764182424.9165,5284.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587764182424.9165,0.0,1.0,0.0
2019-05-02 20:08:00,111234705.22803114,111234705.22803114,587931034482.7587,5285.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587931034482.7587,0.0,1.0,0.0
2019-05-02 20:09:00,111234705.22803114,111234705.22803114,587931034482.7587,5285.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587931034482.7587,0.0,1.0,0.0
2019-05-02 20:10:00,111234705.22803114,111234705.22803114,587931034482.7587,5285.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587931034482.7587,0.0,1.0,0.0
2019-05-02 20:11:00,111234705.22803114,111234705.22803114,587931034482.7587,5285.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587931034482.7587,0.0,1.0,0.0
2019-05-02 20:12:00,111234705.22803114,111234705.22803114,587931034482.7587,5285.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587931034482.7587,0.0,1.0,0.0
2019-05-02 20:13:00,111234705.22803114,111234705.22803114,587875417130.1447,5285.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587875417130.1447,0.0,1.0,0.0
2019-05-02 20:14:00,111234705.22803114,111234705.22803114,587931034482.7587,5285.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587931034482.7587,0.0,1.0,0.0
2019-05-02 20:15:00,111234705.22803114,111234705.22803114,587875417130.1447,5285.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587875417130.1447,0.0,1.0,0.0
2019-05-02 20:16:00,111234705.22803114,111234705.22803114,587875417130.1447,5285.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587875417130.1447,0.0,1.0,0.0
2019-05-02 20:17:00,111234705.22803114,111234705.22803114,587875417130.1447,5285.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587875417130.1447,0.0,1.0,0.0
2019-05-02 20:18:00,111234705.22803114,111234705.22803114,587875417130.1447,5285.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587875417130.1447,0.0,1.0,0.0
2019-05-02 20:19:00,111234705.22803114,111234705.22803114,587931034482.7587,5285.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,587931034482.7587,0.0,1.0,0.0
2019-05-02 20:20:00,111234705.22803114,111234705.22803114,588042269187.9867,5286.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588042269187.9867,0.0,1.0,0.0
2019-05-02 20:21:00,111234705.22803114,111234705.22803114,588097886540.6007,5287.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588097886540.6007,0.0,1.0,0.0
2019-05-02 20:22:00,111234705.22803114,111234705.22803114,588487208008.8988,5290.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588487208008.8988,0.0,1.0,0.0
2019-05-02 20:23:00,111234705.22803114,111234705.22803114,588487208008.8988,5290.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588487208008.8988,0.0,1.0,0.0
2019-05-02 20:24:00,111234705.22803114,111234705.22803114,588487208008.8988,5290.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588487208008.8988,0.0,1.0,0.0
2019-05-02 20:25:00,111234705.22803114,111234705.22803114,588487208008.8988,5290.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588487208008.8988,0.0,1.0,0.0
2019-05-02 20:26:00,111234705.22803114,111234705.22803114,588487208008.8988,5290.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588487208008.8988,0.0,1.0,0.0
2019-05-02 20:27:00,111234705.22803114,111234705.22803114,588487208008.8988,5290.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588487208008.8988,0.0,1.0,0.0
2019-05-02 20:28:00,111234705.22803114,111234705.22803114,588487208008.8988,5290.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588487208008.8988,0.0,1.0,0.0
2019-05-02 20:29:00,111234705.22803114,111234705.22803114,588542825361.5128,5291.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588542825361.5128,0.0,1.0,0.0
2019-05-02 20:30:00,111234705.22803114,111234705.22803114,588598442714.1268,5291.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588598442714.1268,0.0,1.0,0.0
2019-05-02 20:31:00,111234705.22803114,111234705.22803114,588542825361.5128,5291.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588542825361.5128,0.0,1.0,0.0
2019-05-02 20:32:00,111234705.22803114,111234705.22803114,588542825361.5128,5291.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588542825361.5128,0.0,1.0,0.0
2019-05-02 20:33:00,111234705.22803114,111234705.22803114,588542825361.5128,5291.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588542825361.5128,0.0,1.0,0.0
2019-05-02 20:34:00,111234705.22803114,111234705.22803114,588542825361.5128,5291.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588542825361.5128,0.0,1.0,0.0
2019-05-02 20:35:00,111234705.22803114,111234705.22803114,588542825361.5128,5291.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588542825361.5128,0.0,1.0,0.0
2019-05-02 20:36:00,111234705.22803114,111234705.22803114,588598442714.1268,5291.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588598442714.1268,0.0,1.0,0.0
2019-05-02 20:37:00,111234705.22803114,111234705.22803114,588598442714.1268,5291.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588598442714.1268,0.0,1.0,0.0
2019-05-02 20:38:00,111234705.22803114,111234705.22803114,588598442714.1268,5291.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588598442714.1268,0.0,1.0,0.0
2019-05-02 20:39:00,111234705.22803114,111234705.22803114,588598442714.1268,5291.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588598442714.1268,0.0,1.0,0.0
2019-05-02 20:40:00,111234705.22803114,111234705.22803114,588431590656.2848,5290.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588431590656.2848,0.0,1.0,0.0
2019-05-02 20:41:00,111234705.22803114,111234705.22803114,588431590656.2848,5290.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588431590656.2848,0.0,1.0,0.0
2019-05-02 20:42:00,111234705.22803114,111234705.22803114,588431590656.2848,5290.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588431590656.2848,0.0,1.0,0.0
2019-05-02 20:43:00,111234705.22803114,111234705.22803114,588431590656.2848,5290.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588431590656.2848,0.0,1.0,0.0
2019-05-02 20:44:00,111234705.22803114,111234705.22803114,588431590656.2848,5290.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588431590656.2848,0.0,1.0,0.0
2019-05-02 20:45:00,111234705.22803114,111234705.22803114,588487208008.8988,5290.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588487208008.8988,0.0,1.0,0.0
2019-05-02 20:46:00,111234705.22803114,111234705.22803114,588431590656.2848,5290.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588431590656.2848,0.0,1.0,0.0
2019-05-02 20:47:00,111234705.22803114,111234705.22803114,588431590656.2848,5290.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588431590656.2848,0.0,1.0,0.0
2019-05-02 20:48:00,111234705.22803114,111234705.22803114,588487208008.8988,5290.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588487208008.8988,0.0,1.0,0.0
2019-05-02 20:49:00,111234705.22803114,111234705.22803114,588487208008.8988,5290.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588487208008.8988,0.0,1.0,0.0
2019-05-02 20:50:00,111234705.22803114,111234705.22803114,588487208008.8988,5290.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588487208008.8988,0.0,1.0,0.0
2019-05-02 20:51:00,111234705.22803114,111234705.22803114,588487208008.8988,5290.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588487208008.8988,0.0,1.0,0.0
2019-05-02 20:52:00,111234705.22803114,111234705.22803114,588487208008.8988,5290.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588487208008.8988,0.0,1.0,0.0
2019-05-02 20:53:00,111234705.22803114,111234705.22803114,588542825361.5128,5291.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588542825361.5128,0.0,1.0,0.0
2019-05-02 20:54:00,111234705.22803114,111234705.22803114,588654060066.7408,5292.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588654060066.7408,0.0,1.0,0.0
2019-05-02 20:55:00,111234705.22803114,111234705.22803114,588709677419.3549,5292.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588709677419.3549,0.0,1.0,0.0
2019-05-02 20:56:00,111234705.22803114,111234705.22803114,588709677419.3549,5292.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588709677419.3549,0.0,1.0,0.0
2019-05-02 20:57:00,111234705.22803114,111234705.22803114,588709677419.3549,5292.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588709677419.3549,0.0,1.0,0.0
2019-05-02 20:58:00,111234705.22803114,111234705.22803114,588709677419.3549,5292.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588709677419.3549,0.0,1.0,0.0
2019-05-02 20:59:00,111234705.22803114,111234705.22803114,588654060066.7408,5292.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588654060066.7408,0.0,1.0,0.0
2019-05-02 21:00:00,111234705.22803114,111234705.22803114,588654060066.7408,5292.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588654060066.7408,0.0,1.0,0.0
2019-05-02 21:01:00,111234705.22803114,111234705.22803114,588598442714.1268,5291.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588598442714.1268,0.0,1.0,0.0
2019-05-02 21:02:00,111234705.22803114,111234705.22803114,588431590656.2848,5290.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588431590656.2848,0.0,1.0,0.0
2019-05-02 21:03:00,111234705.22803114,111234705.22803114,588042269187.9867,5286.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588042269187.9867,0.0,1.0,0.0
2019-05-02 21:04:00,111234705.22803114,111234705.22803114,588042269187.9867,5286.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588042269187.9867,0.0,1.0,0.0
2019-05-02 21:05:00,111234705.22803114,111234705.22803114,588042269187.9867,5286.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588042269187.9867,0.0,1.0,0.0
2019-05-02 21:06:00,111234705.22803114,111234705.22803114,588042269187.9867,5286.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588042269187.9867,0.0,1.0,0.0
2019-05-02 21:07:00,111234705.22803114,111234705.22803114,588042269187.9867,5286.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588042269187.9867,0.0,1.0,0.0
2019-05-02 21:08:00,111234705.22803114,111234705.22803114,588097886540.6007,5287.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588097886540.6007,0.0,1.0,0.0
2019-05-02 21:09:00,111234705.22803114,111234705.22803114,588097886540.6007,5287.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588097886540.6007,0.0,1.0,0.0
2019-05-02 21:10:00,111234705.22803114,111234705.22803114,588042269187.9867,5286.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588042269187.9867,0.0,1.0,0.0
2019-05-02 21:11:00,111234705.22803114,111234705.22803114,588042269187.9867,5286.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588042269187.9867,0.0,1.0,0.0
2019-05-02 21:12:00,111234705.22803114,111234705.22803114,588042269187.9867,5286.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588042269187.9867,0.0,1.0,0.0
2019-05-02 21:13:00,111234705.22803114,111234705.22803114,588097886540.6007,5287.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588097886540.6007,0.0,1.0,0.0
2019-05-02 21:14:00,111234705.22803114,111234705.22803114,588320355951.0568,5289.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588320355951.0568,0.0,1.0,0.0
2019-05-02 21:15:00,111234705.22803114,111234705.22803114,588654060066.7408,5292.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588654060066.7408,0.0,1.0,0.0
2019-05-02 21:16:00,111234705.22803114,111234705.22803114,588598442714.1268,5291.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588598442714.1268,0.0,1.0,0.0
2019-05-02 21:17:00,111234705.22803114,111234705.22803114,588598442714.1268,5291.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588598442714.1268,0.0,1.0,0.0
2019-05-02 21:18:00,111234705.22803114,111234705.22803114,588598442714.1268,5291.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588598442714.1268,0.0,1.0,0.0
2019-05-02 21:19:00,111234705.22803114,111234705.22803114,588598442714.1268,5291.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588598442714.1268,0.0,1.0,0.0
2019-05-02 21:20:00,111234705.22803114,111234705.22803114,588598442714.1268,5291.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588598442714.1268,0.0,1.0,0.0
2019-05-02 21:21:00,111234705.22803114,111234705.22803114,588598442714.1268,5291.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588598442714.1268,0.0,1.0,0.0
2019-05-02 21:22:00,111234705.22803114,111234705.22803114,588598442714.1268,5291.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588598442714.1268,0.0,1.0,0.0
2019-05-02 21:23:00,111234705.22803114,111234705.22803114,588598442714.1268,5291.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588598442714.1268,0.0,1.0,0.0
2019-05-02 21:24:00,111234705.22803114,111234705.22803114,588598442714.1268,5291.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588598442714.1268,0.0,1.0,0.0
2019-05-02 21:25:00,111234705.22803114,111234705.22803114,588598442714.1268,5291.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588598442714.1268,0.0,1.0,0.0
2019-05-02 21:26:00,111234705.22803114,111234705.22803114,588598442714.1268,5291.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588598442714.1268,0.0,1.0,0.0
2019-05-02 21:27:00,111234705.22803114,111234705.22803114,588598442714.1268,5291.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588598442714.1268,0.0,1.0,0.0
2019-05-02 21:28:00,111234705.22803114,111234705.22803114,588598442714.1268,5291.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588598442714.1268,0.0,1.0,0.0
2019-05-02 21:29:00,111234705.22803114,111234705.22803114,588932146829.8109,5294.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588932146829.8109,0.0,1.0,0.0
2019-05-02 21:30:00,111234705.22803114,111234705.22803114,588987764182.4249,5295.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588987764182.4249,0.0,1.0,0.0
2019-05-02 21:31:00,111234705.22803114,111234705.22803114,589043381535.039,5295.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,589043381535.039,0.0,1.0,0.0
2019-05-02 21:32:00,111234705.22803114,111234705.22803114,589043381535.039,5295.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,589043381535.039,0.0,1.0,0.0
2019-05-02 21:33:00,111234705.22803114,111234705.22803114,589154616240.267,5296.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,589154616240.267,0.0,1.0,0.0
2019-05-02 21:34:00,111234705.22803114,111234705.22803114,589154616240.267,5296.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,589154616240.267,0.0,1.0,0.0
2019-05-02 21:35:00,111234705.22803114,111234705.22803114,589154616240.267,5296.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,589154616240.267,0.0,1.0,0.0
2019-05-02 21:36:00,111234705.22803114,111234705.22803114,589154616240.267,5296.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,589154616240.267,0.0,1.0,0.0
2019-05-02 21:37:00,111234705.22803114,111234705.22803114,588987764182.4249,5295.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588987764182.4249,0.0,1.0,0.0
2019-05-02 21:38:00,111234705.22803114,111234705.22803114,588932146829.8109,5294.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588932146829.8109,0.0,1.0,0.0
2019-05-02 21:39:00,111234705.22803114,111234705.22803114,588765294771.9689,5293.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588765294771.9689,0.0,1.0,0.0
2019-05-02 21:40:00,111234705.22803114,111234705.22803114,588765294771.9689,5293.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588765294771.9689,0.0,1.0,0.0
2019-05-02 21:41:00,111234705.22803114,111234705.22803114,588542825361.5128,5291.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588542825361.5128,0.0,1.0,0.0
2019-05-02 21:42:00,111234705.22803114,111234705.22803114,588542825361.5128,5291.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588542825361.5128,0.0,1.0,0.0
2019-05-02 21:43:00,111234705.22803114,111234705.22803114,588487208008.8988,5290.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588487208008.8988,0.0,1.0,0.0
2019-05-02 21:44:00,111234705.22803114,111234705.22803114,588487208008.8988,5290.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588487208008.8988,0.0,1.0,0.0
2019-05-02 21:45:00,111234705.22803114,111234705.22803114,588487208008.8988,5290.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588487208008.8988,0.0,1.0,0.0
2019-05-02 21:46:00,111234705.22803114,111234705.22803114,588487208008.8988,5290.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588487208008.8988,0.0,1.0,0.0
2019-05-02 21:47:00,111234705.22803114,111234705.22803114,588487208008.8988,5290.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588487208008.8988,0.0,1.0,0.0
2019-05-02 21:48:00,111234705.22803114,111234705.22803114,588487208008.8988,5290.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588487208008.8988,0.0,1.0,0.0
2019-05-02 21:49:00,111234705.22803114,111234705.22803114,588487208008.8988,5290.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588487208008.8988,0.0,1.0,0.0
2019-05-02 21:50:00,111234705.22803114,111234705.22803114,588542825361.5128,5291.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588542825361.5128,0.0,1.0,0.0
2019-05-02 21:51:00,111234705.22803114,111234705.22803114,588542825361.5128,5291.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588542825361.5128,0.0,1.0,0.0
2019-05-02 21:52:00,111234705.22803114,111234705.22803114,589488320355.951,5299.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,589488320355.951,0.0,1.0,0.0
2019-05-02 21:53:00,111234705.22803114,111234705.22803114,589432703003.337,5299.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,589432703003.337,0.0,1.0,0.0
2019-05-02 21:54:00,111234705.22803114,111234705.22803114,589432703003.337,5299.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,589432703003.337,0.0,1.0,0.0
2019-05-02 21:55:00,111234705.22803114,111234705.22803114,589599555061.1791,5300.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,589599555061.1791,0.0,1.0,0.0
2019-05-02 21:56:00,111234705.22803114,111234705.22803114,590044493882.0912,5304.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,590044493882.0912,0.0,1.0,0.0
2019-05-02 21:57:00,111234705.22803114,111234705.22803114,590044493882.0912,5304.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,590044493882.0912,0.0,1.0,0.0
2019-05-02 21:58:00,111234705.22803114,111234705.22803114,589933259176.8632,5303.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,589933259176.8632,0.0,1.0,0.0
2019-05-02 21:59:00,111234705.22803114,111234705.22803114,589210233592.881,5297.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,589210233592.881,0.0,1.0,0.0
2019-05-02 22:00:00,111234705.22803114,111234705.22803114,588987764182.4249,5295.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588987764182.4249,0.0,1.0,0.0
2019-05-02 22:01:00,111234705.22803114,111234705.22803114,588987764182.4249,5295.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,588987764182.4249,0.0,1.0,0.0
