datetime,bitmex-BTC-available-balance,bitmex-BTC-balance,bitmex-BTC-fill,bitmex-BTC-price,bitmex-BTC-value,fee,total,total-USD,returns,equity_curve,drawdown
2019-05-01 14:40:00,19.364833462432223,19.364833462432223,0,5235.5,101384.5855925639,0.0,19.364833462432223,101384.5855925639,0.0,1.0,0.0
2019-05-01 14:41:00,19.364833462432223,19.364833462432223,0,5235.5,101384.5855925639,0.0,19.364833462432223,101384.5855925639,0.0,1.0,0.0
2019-05-01 14:42:00,19.364833462432223,19.364833462432223,0,5236.0,101394.26800929512,0.0,19.364833462432223,101394.26800929512,0.0,1.0,0.0
2019-05-01 14:43:00,19.364833462432223,19.364833462432223,0,5235.5,101384.5855925639,0.0,19.364833462432223,101384.5855925639,0.0,1.0,0.0
2019-05-01 14:44:00,19.364833462432223,19.364833462432223,0,5235.5,101384.5855925639,0.0,19.364833462432223,101384.5855925639,0.0,1.0,0.0
2019-05-01 14:45:00,19.364833462432223,19.364833462432223,0,5235.5,101384.5855925639,0.0,19.364833462432223,101384.5855925639,0.0,1.0,0.0
2019-05-01 14:46:00,19.364833462432223,19.364833462432223,0,5235.5,101384.5855925639,0.0,19.364833462432223,101384.5855925639,0.0,1.0,0.0
2019-05-01 14:47:00,19.364833462432223,19.364833462432223,0,5235.5,101384.5855925639,0.0,19.364833462432223,101384.5855925639,0.0,1.0,0.0
2019-05-01 14:48:00,19.364833462432223,19.364833462432223,0,5235.5,101384.5855925639,0.0,19.364833462432223,101384.5855925639,0.0,1.0,0.0
2019-05-01 14:49:00,19.364833462432223,19.364833462432223,0,5235.5,101384.5855925639,0.0,19.364833462432223,101384.5855925639,0.0,1.0,0.0
2019-05-01 14:50:00,19.364833462432223,19.364833462432223,0,5236.0,101394.26800929512,0.0,19.364833462432223,101394.26800929512,0.0,1.0,0.0
2019-05-01 14:51:00,19.364833462432223,19.364833462432223,0,5236.0,101394.26800929512,0.0,19.364833462432223,101394.26800929512,0.0,1.0,0.0
2019-05-01 14:52:00,19.364833462432223,19.364833462432223,0,5236.0,101394.26800929512,0.0,19.364833462432223,101394.26800929512,0.0,1.0,0.0
2019-05-01 14:53:00,19.364833462432223,19.364833462432223,0,5236.0,101394.26800929512,0.0,19.364833462432223,101394.26800929512,0.0,1.0,0.0
2019-05-01 14:54:00,19.364833462432223,19.364833462432223,0,5236.0,101394.26800929512,0.0,19.364833462432223,101394.26800929512,0.0,1.0,0.0
2019-05-01 14:55:00,19.364833462432223,19.364833462432223,0,5236.0,101394.26800929512,0.0,19.364833462432223,101394.26800929512,0.0,1.0,0.0
2019-05-01 14:56:00,19.364833462432223,19.364833462432223,0,5235.5,101384.5855925639,0.0,19.364833462432223,101384.5855925639,0.0,1.0,0.0
2019-05-01 14:57:00,19.364833462432223,19.364833462432223,0,5236.0,101394.26800929512,0.0,19.364833462432223,101394.26800929512,0.0,1.0,0.0
2019-05-01 14:58:00,19.364833462432223,19.364833462432223,0,5235.5,101384.5855925639,0.0,19.364833462432223,101384.5855925639,0.0,1.0,0.0
2019-05-01 14:59:00,19.364833462432223,19.364833462432223,0,5236.0,101394.26800929512,0.0,19.364833462432223,101394.26800929512,0.0,1.0,0.0
2019-05-01 15:00:00,19.364833462432223,19.364833462432223,0,5236.0,101394.26800929512,0.0,19.364833462432223,101394.26800929512,0.0,1.0,0.0
2019-05-01 15:01:00,19.364833462432223,19.364833462432223,0,5236.0,101394.26800929512,0.0,19.364833462432223,101394.26800929512,0.0,1.0,0.0
2019-05-01 15:02:00,19.364833462432223,19.364833462432223,0,5235.0,101374.90317583269,0.0,19.364833462432223,101374.90317583269,0.0,1.0,0.0
2019-05-01 15:03:00,19.364833462432223,19.364833462432223,0,5235.0,101374.90317583269,0.0,19.364833462432223,101374.90317583269,0.0,1.0,0.0
2019-05-01 15:04:00,19.364833462432223,19.364833462432223,0,5231.5,101307.12625871417,0.0,19.364833462432223,101307.12625871417,0.0,1.0,0.0
2019-05-01 15:05:00,19.364833462432223,19.364833462432223,0,5230.5,101287.76142525174,0.0,19.364833462432223,101287.76142525174,0.0,1.0,0.0
2019-05-01 15:06:00,19.364833462432223,19.364833462432223,0,5230.5,101287.76142525174,0.0,19.364833462432223,101287.76142525174,0.0,1.0,0.0
2019-05-01 15:07:00,19.364833462432223,19.364833462432223,0,5230.5,101287.76142525174,0.0,19.364833462432223,101287.76142525174,0.0,1.0,0.0
2019-05-01 15:08:00,19.364833462432223,19.364833462432223,0,5230.5,101287.76142525174,0.0,19.364833462432223,101287.76142525174,0.0,1.0,0.0
2019-05-01 15:09:00,19.364833462432223,19.364833462432223,0,5230.5,101287.76142525174,0.0,19.364833462432223,101287.76142525174,0.0,1.0,0.0
2019-05-01 15:10:00,19.364833462432223,19.364833462432223,0,5230.5,101287.76142525174,0.0,19.364833462432223,101287.76142525174,0.0,1.0,0.0
2019-05-01 15:11:00,19.364833462432223,19.364833462432223,0,5230.5,101287.76142525174,0.0,19.364833462432223,101287.76142525174,0.0,1.0,0.0
2019-05-01 15:12:00,19.364833462432223,19.364833462432223,0,5230.5,101287.76142525174,0.0,19.364833462432223,101287.76142525174,0.0,1.0,0.0
2019-05-01 15:13:00,19.364833462432223,19.364833462432223,0,5230.5,101287.76142525174,0.0,19.364833462432223,101287.76142525174,0.0,1.0,0.0
2019-05-01 15:14:00,19.364833462432223,19.364833462432223,0,5231.0,101297.44384198295,0.0,19.364833462432223,101297.44384198295,0.0,1.0,0.0
2019-05-01 15:15:00,19.364833462432223,19.364833462432223,0,5230.5,101287.76142525174,0.0,19.364833462432223,101287.76142525174,0.0,1.0,0.0
2019-05-01 15:16:00,19.364833462432223,19.364833462432223,0,5230.5,101287.76142525174,0.0,19.364833462432223,101287.76142525174,0.0,1.0,0.0
2019-05-01 15:17:00,19.364833462432223,19.364833462432223,0,5230.5,101287.76142525174,0.0,19.364833462432223,101287.76142525174,0.0,1.0,0.0
2019-05-01 15:18:00,19.364833462432223,19.364833462432223,0,5231.0,101297.44384198295,0.0,19.364833462432223,101297.44384198295,0.0,1.0,0.0
2019-05-01 15:19:00,19.364833462432223,19.364833462432223,0,5231.0,101297.44384198295,0.0,19.364833462432223,101297.44384198295,0.0,1.0,0.0
2019-05-01 15:20:00,19.364833462432223,19.364833462432223,0,5231.0,101297.44384198295,0.0,19.364833462432223,101297.44384198295,0.0,1.0,0.0
2019-05-01 15:21:00,19.364833462432223,19.364833462432223,0,5231.0,101297.44384198295,0.0,19.364833462432223,101297.44384198295,0.0,1.0,0.0
2019-05-01 15:22:00,19.364833462432223,19.364833462432223,0,5228.0,101239.34934159566,0.0,19.364833462432223,101239.34934159566,0.0,1.0,0.0
2019-05-01 15:23:00,19.364833462432223,19.364833462432223,0,5223.5,101152.20759101471,0.0,19.364833462432223,101152.20759101471,0.0,1.0,0.0
2019-05-01 15:24:00,19.364833462432223,19.364833462432223,0,5223.5,101152.20759101471,0.0,19.364833462432223,101152.20759101471,0.0,1.0,0.0
2019-05-01 15:25:00,19.364833462432223,19.364833462432223,0,5223.5,101152.20759101471,0.0,19.364833462432223,101152.20759101471,0.0,1.0,0.0
2019-05-01 15:26:00,19.364833462432223,19.364833462432223,0,5223.5,101152.20759101471,0.0,19.364833462432223,101152.20759101471,0.0,1.0,0.0
2019-05-01 15:27:00,19.364833462432223,19.364833462432223,0,5226.0,101200.6196746708,0.0,19.364833462432223,101200.6196746708,0.0,1.0,0.0
2019-05-01 15:28:00,19.364833462432223,19.364833462432223,0,5226.0,101200.6196746708,0.0,19.364833462432223,101200.6196746708,0.0,1.0,0.0
2019-05-01 15:29:00,19.364833462432223,19.364833462432223,0,5226.5,101210.30209140202,0.0,19.364833462432223,101210.30209140202,0.0,1.0,0.0
2019-05-01 15:30:00,19.364833462432223,19.364833462432223,0,5226.5,101210.30209140202,0.0,19.364833462432223,101210.30209140202,0.0,1.0,0.0
2019-05-01 15:31:00,19.364833462432223,19.364833462432223,0,5226.5,101210.30209140202,0.0,19.364833462432223,101210.30209140202,0.0,1.0,0.0
2019-05-01 15:32:00,19.364833462432223,19.364833462432223,0,5230.0,101278.07900852052,0.0,19.364833462432223,101278.07900852052,0.0,1.0,0.0
2019-05-01 15:33:00,19.364833462432223,19.364833462432223,0,5230.5,101287.76142525174,0.0,19.364833462432223,101287.76142525174,0.0,1.0,0.0
2019-05-01 15:34:00,19.364833462432223,19.364833462432223,0,5230.5,101287.76142525174,0.0,19.364833462432223,101287.76142525174,0.0,1.0,0.0
2019-05-01 15:35:00,19.364833462432223,19.364833462432223,0,5230.5,101287.76142525174,0.0,19.364833462432223,101287.76142525174,0.0,1.0,0.0
2019-05-01 15:36:00,19.364833462432223,19.364833462432223,0,5230.0,101278.07900852052,0.0,19.364833462432223,101278.07900852052,0.0,1.0,0.0
2019-05-01 15:37:00,19.364833462432223,19.364833462432223,0,5226.5,101210.30209140202,0.0,19.364833462432223,101210.30209140202,0.0,1.0,0.0
2019-05-01 15:38:00,19.364833462432223,19.364833462432223,0,5226.5,101210.30209140202,0.0,19.364833462432223,101210.30209140202,0.0,1.0,0.0
2019-05-01 15:39:00,19.364833462432223,19.364833462432223,0,5226.0,101200.6196746708,0.0,19.364833462432223,101200.6196746708,0.0,1.0,0.0
2019-05-01 15:40:00,19.364833462432223,19.364833462432223,0,5226.0,101200.6196746708,0.0,19.364833462432223,101200.6196746708,0.0,1.0,0.0
2019-05-01 15:41:00,19.364833462432223,19.364833462432223,0,5226.5,101210.30209140202,0.0,19.364833462432223,101210.30209140202,0.0,1.0,0.0
2019-05-01 15:42:00,19.364833462432223,19.364833462432223,0,5227.0,101219.98450813323,0.0,19.364833462432223,101219.98450813323,0.0,1.0,0.0
2019-05-01 15:43:00,19.364833462432223,19.364833462432223,0,5228.0,101239.34934159566,0.0,19.364833462432223,101239.34934159566,0.0,1.0,0.0
2019-05-01 15:44:00,19.364833462432223,19.364833462432223,0,5229.0,101258.71417505809,0.0,19.364833462432223,101258.71417505809,0.0,1.0,0.0
2019-05-01 15:45:00,19.364833462432223,19.364833462432223,0,5229.5,101268.39659178931,0.0,19.364833462432223,101268.39659178931,0.0,1.0,0.0
2019-05-01 15:46:00,19.364833462432223,19.364833462432223,0,5229.5,101268.39659178931,0.0,19.364833462432223,101268.39659178931,0.0,1.0,0.0
2019-05-01 15:47:00,19.364833462432223,19.364833462432223,0,5230.0,101278.07900852052,0.0,19.364833462432223,101278.07900852052,0.0,1.0,0.0
2019-05-01 15:48:00,19.364833462432223,19.364833462432223,0,5230.0,101278.07900852052,0.0,19.364833462432223,101278.07900852052,0.0,1.0,0.0
2019-05-01 15:49:00,19.364833462432223,19.364833462432223,0,5230.0,101278.07900852052,0.0,19.364833462432223,101278.07900852052,0.0,1.0,0.0
2019-05-01 15:50:00,19.364833462432223,19.364833462432223,0,5230.0,101278.07900852052,0.0,19.364833462432223,101278.07900852052,0.0,1.0,0.0
2019-05-01 15:51:00,19.364833462432223,19.364833462432223,0,5230.0,101278.07900852052,0.0,19.364833462432223,101278.07900852052,0.0,1.0,0.0
2019-05-01 15:52:00,19.364833462432223,19.364833462432223,0,5230.0,101278.07900852052,0.0,19.364833462432223,101278.07900852052,0.0,1.0,0.0
2019-05-01 15:53:00,19.364833462432223,19.364833462432223,0,5230.0,101278.07900852052,0.0,19.364833462432223,101278.07900852052,0.0,1.0,0.0
2019-05-01 15:54:00,19.364833462432223,19.364833462432223,0,5229.5,101268.39659178931,0.0,19.364833462432223,101268.39659178931,0.0,1.0,0.0
2019-05-01 15:55:00,19.364833462432223,19.364833462432223,0,5229.5,101268.39659178931,0.0,19.364833462432223,101268.39659178931,0.0,1.0,0.0
2019-05-01 15:56:00,19.364833462432223,19.364833462432223,0,5235.5,101384.5855925639,0.0,19.364833462432223,101384.5855925639,0.0,1.0,0.0
2019-05-01 15:57:00,19.364833462432223,19.364833462432223,0,5235.5,101384.5855925639,0.0,19.364833462432223,101384.5855925639,0.0,1.0,0.0
2019-05-01 15:58:00,19.364833462432223,19.364833462432223,0,5237.5,101423.31525948877,0.0,19.364833462432223,101423.31525948877,0.0,1.0,0.0
2019-05-01 15:59:00,19.364833462432223,19.364833462432223,0,5237.5,101423.31525948877,0.0,19.364833462432223,101423.31525948877,0.0,1.0,0.0
2019-05-01 16:00:00,19.364833462432223,19.364833462432223,0,5237.5,101423.31525948877,0.0,19.364833462432223,101423.31525948877,0.0,1.0,0.0
2019-05-01 16:01:00,19.364833462432223,19.364833462432223,0,5238.0,101432.99767621998,0.0,19.364833462432223,101432.99767621998,0.0,1.0,0.0
2019-05-01 16:02:00,19.364833462432223,19.364833462432223,0,5238.0,101432.99767621998,0.0,19.364833462432223,101432.99767621998,0.0,1.0,0.0
2019-05-01 16:03:00,19.364833462432223,19.364833462432223,0,5239.5,101462.04492641363,0.0,19.364833462432223,101462.04492641363,0.0,1.0,0.0
2019-05-01 16:04:00,19.364833462432223,19.364833462432223,0,5239.5,101462.04492641363,0.0,19.364833462432223,101462.04492641363,0.0,1.0,0.0
2019-05-01 16:05:00,19.364833462432223,19.364833462432223,0,5239.0,101452.36250968241,0.0,19.364833462432223,101452.36250968241,0.0,1.0,0.0
2019-05-01 16:06:00,19.364833462432223,19.364833462432223,0,5238.5,101442.6800929512,0.0,19.364833462432223,101442.6800929512,0.0,1.0,0.0
2019-05-01 16:07:00,19.364833462432223,19.364833462432223,0,5238.5,101442.6800929512,0.0,19.364833462432223,101442.6800929512,0.0,1.0,0.0
2019-05-01 16:08:00,19.364833462432223,19.364833462432223,0,5238.0,101432.99767621998,0.0,19.364833462432223,101432.99767621998,0.0,1.0,0.0
2019-05-01 16:09:00,19.364833462432223,19.364833462432223,0,5238.0,101432.99767621998,0.0,19.364833462432223,101432.99767621998,0.0,1.0,0.0
2019-05-01 16:10:00,19.364833462432223,19.364833462432223,0,5238.0,101432.99767621998,0.0,19.364833462432223,101432.99767621998,0.0,1.0,0.0
2019-05-01 16:11:00,19.364833462432223,19.364833462432223,0,5238.0,101432.99767621998,0.0,19.364833462432223,101432.99767621998,0.0,1.0,0.0
2019-05-01 16:12:00,19.364833462432223,19.364833462432223,0,5238.5,101442.6800929512,0.0,19.364833462432223,101442.6800929512,0.0,1.0,0.0
2019-05-01 16:13:00,19.364833462432223,19.364833462432223,0,5237.5,101423.31525948877,0.0,19.364833462432223,101423.31525948877,0.0,1.0,0.0
2019-05-01 16:14:00,19.364833462432223,19.364833462432223,0,5237.0,101413.63284275755,0.0,19.364833462432223,101413.63284275755,0.0,1.0,0.0
2019-05-01 16:15:00,19.364833462432223,19.364833462432223,0,5237.5,101423.31525948877,0.0,19.364833462432223,101423.31525948877,0.0,1.0,0.0
2019-05-01 16:16:00,19.364833462432223,19.364833462432223,0,5237.5,101423.31525948877,0.0,19.364833462432223,101423.31525948877,0.0,1.0,0.0
2019-05-01 16:17:00,19.364833462432223,19.364833462432223,0,5237.5,101423.31525948877,0.0,19.364833462432223,101423.31525948877,0.0,1.0,0.0
2019-05-01 16:18:00,19.364833462432223,19.364833462432223,0,5237.5,101423.31525948877,0.0,19.364833462432223,101423.31525948877,0.0,1.0,0.0
2019-05-01 16:19:00,19.364833462432223,19.364833462432223,0,5237.5,101423.31525948877,0.0,19.364833462432223,101423.31525948877,0.0,1.0,0.0
2019-05-01 16:20:00,19.364833462432223,19.364833462432223,0,5236.5,101403.95042602633,0.0,19.364833462432223,101403.95042602633,0.0,1.0,0.0
2019-05-01 16:21:00,19.364833462432223,19.364833462432223,0,5234.0,101355.53834237026,0.0,19.364833462432223,101355.53834237026,0.0,1.0,0.0
2019-05-01 16:22:00,19.364833462432223,19.364833462432223,0,5232.5,101326.49109217661,0.0,19.364833462432223,101326.49109217661,0.0,1.0,0.0
2019-05-01 16:23:00,19.364833462432223,19.364833462432223,0,5232.5,101326.49109217661,0.0,19.364833462432223,101326.49109217661,0.0,1.0,0.0
2019-05-01 16:24:00,19.364833462432223,19.364833462432223,0,5232.5,101326.49109217661,0.0,19.364833462432223,101326.49109217661,0.0,1.0,0.0
2019-05-01 16:25:00,19.364833462432223,19.364833462432223,0,5229.0,101258.71417505809,0.0,19.364833462432223,101258.71417505809,0.0,1.0,0.0
2019-05-01 16:26:00,19.364833462432223,19.364833462432223,0,5229.0,101258.71417505809,0.0,19.364833462432223,101258.71417505809,0.0,1.0,0.0
2019-05-01 16:27:00,19.364833462432223,19.364833462432223,0,5229.0,101258.71417505809,0.0,19.364833462432223,101258.71417505809,0.0,1.0,0.0
2019-05-01 16:28:00,19.364833462432223,19.364833462432223,0,5229.5,101268.39659178931,0.0,19.364833462432223,101268.39659178931,0.0,1.0,0.0
2019-05-01 16:29:00,19.364833462432223,19.364833462432223,0,5229.0,101258.71417505809,0.0,19.364833462432223,101258.71417505809,0.0,1.0,0.0
2019-05-01 16:30:00,19.364833462432223,19.364833462432223,0,5229.0,101258.71417505809,0.0,19.364833462432223,101258.71417505809,0.0,1.0,0.0
2019-05-01 16:31:00,19.364833462432223,19.364833462432223,0,5229.0,101258.71417505809,0.0,19.364833462432223,101258.71417505809,0.0,1.0,0.0
2019-05-01 16:32:00,19.364833462432223,19.364833462432223,0,5229.0,101258.71417505809,0.0,19.364833462432223,101258.71417505809,0.0,1.0,0.0
2019-05-01 16:33:00,19.364833462432223,19.364833462432223,0,5229.0,101258.71417505809,0.0,19.364833462432223,101258.71417505809,0.0,1.0,0.0
2019-05-01 16:34:00,19.364833462432223,19.364833462432223,0,5229.0,101258.71417505809,0.0,19.364833462432223,101258.71417505809,0.0,1.0,0.0
2019-05-01 16:35:00,19.364833462432223,19.364833462432223,0,5229.0,101258.71417505809,0.0,19.364833462432223,101258.71417505809,0.0,1.0,0.0
2019-05-01 16:36:00,19.364833462432223,19.364833462432223,0,5229.0,101258.71417505809,0.0,19.364833462432223,101258.71417505809,0.0,1.0,0.0
2019-05-01 16:37:00,19.364833462432223,19.364833462432223,0,5228.5,101249.03175832688,0.0,19.364833462432223,101249.03175832688,0.0,1.0,0.0
2019-05-01 16:38:00,19.364833462432223,19.364833462432223,0,5228.5,101249.03175832688,0.0,19.364833462432223,101249.03175832688,0.0,1.0,0.0
2019-05-01 16:39:00,19.364833462432223,19.364833462432223,0,5228.5,101249.03175832688,0.0,19.364833462432223,101249.03175832688,0.0,1.0,0.0
2019-05-01 16:40:00,19.364833462432223,19.364833462432223,0,5228.5,101249.03175832688,0.0,19.364833462432223,101249.03175832688,0.0,1.0,0.0
2019-05-01 16:41:00,19.364833462432223,19.364833462432223,0,5228.5,101249.03175832688,0.0,19.364833462432223,101249.03175832688,0.0,1.0,0.0
2019-05-01 16:42:00,19.364833462432223,19.364833462432223,0,5228.5,101249.03175832688,0.0,19.364833462432223,101249.03175832688,0.0,1.0,0.0
2019-05-01 16:43:00,19.364833462432223,19.364833462432223,0,5228.5,101249.03175832688,0.0,19.364833462432223,101249.03175832688,0.0,1.0,0.0
2019-05-01 16:44:00,19.364833462432223,19.364833462432223,0,5228.5,101249.03175832688,0.0,19.364833462432223,101249.03175832688,0.0,1.0,0.0
2019-05-01 16:45:00,19.364833462432223,19.364833462432223,0,5228.5,101249.03175832688,0.0,19.364833462432223,101249.03175832688,0.0,1.0,0.0
2019-05-01 16:46:00,19.364833462432223,19.364833462432223,0,5228.5,101249.03175832688,0.0,19.364833462432223,101249.03175832688,0.0,1.0,0.0
2019-05-01 16:47:00,19.364833462432223,19.364833462432223,0,5228.5,101249.03175832688,0.0,19.364833462432223,101249.03175832688,0.0,1.0,0.0
2019-05-01 16:48:00,19.364833462432223,19.364833462432223,0,5228.5,101249.03175832688,0.0,19.364833462432223,101249.03175832688,0.0,1.0,0.0
2019-05-01 16:49:00,19.364833462432223,19.364833462432223,0,5228.5,101249.03175832688,0.0,19.364833462432223,101249.03175832688,0.0,1.0,0.0
2019-05-01 16:50:00,19.364833462432223,19.364833462432223,0,5228.5,101249.03175832688,0.0,19.364833462432223,101249.03175832688,0.0,1.0,0.0
2019-05-01 16:51:00,19.364833462432223,19.364833462432223,0,5228.5,101249.03175832688,0.0,19.364833462432223,101249.03175832688,0.0,1.0,0.0
2019-05-01 16:52:00,19.364833462432223,19.364833462432223,0,5228.5,101249.03175832688,0.0,19.364833462432223,101249.03175832688,0.0,1.0,0.0
2019-05-01 16:53:00,19.364833462432223,19.364833462432223,0,5228.5,101249.03175832688,0.0,19.364833462432223,101249.03175832688,0.0,1.0,0.0
2019-05-01 16:54:00,19.364833462432223,19.364833462432223,0,5228.5,101249.03175832688,0.0,19.364833462432223,101249.03175832688,0.0,1.0,0.0
2019-05-01 16:55:00,19.364833462432223,19.364833462432223,0,5228.0,101239.34934159566,0.0,19.364833462432223,101239.34934159566,0.0,1.0,0.0
2019-05-01 16:56:00,19.364833462432223,19.364833462432223,0,5228.0,101239.34934159566,0.0,19.364833462432223,101239.34934159566,0.0,1.0,0.0
2019-05-01 16:57:00,19.364833462432223,19.364833462432223,0,5228.0,101239.34934159566,0.0,19.364833462432223,101239.34934159566,0.0,1.0,0.0
2019-05-01 16:58:00,19.364833462432223,19.364833462432223,0,5228.5,101249.03175832688,0.0,19.364833462432223,101249.03175832688,0.0,1.0,0.0
2019-05-01 16:59:00,19.364833462432223,19.364833462432223,0,5228.0,101239.34934159566,0.0,19.364833462432223,101239.34934159566,0.0,1.0,0.0
2019-05-01 17:00:00,19.364833462432223,19.364833462432223,0,5228.5,101249.03175832688,0.0,19.364833462432223,101249.03175832688,0.0,1.0,0.0
2019-05-01 17:01:00,19.364833462432223,19.364833462432223,0,5228.5,101249.03175832688,0.0,19.364833462432223,101249.03175832688,0.0,1.0,0.0
2019-05-01 17:02:00,19.364833462432223,19.364833462432223,0,5227.5,101229.66692486445,0.0,19.364833462432223,101229.66692486445,0.0,1.0,0.0
2019-05-01 17:03:00,19.364833462432223,19.364833462432223,0,5227.5,101229.66692486445,0.0,19.364833462432223,101229.66692486445,0.0,1.0,0.0
2019-05-01 17:04:00,19.364833462432223,19.364833462432223,0,5223.5,101152.20759101471,0.0,19.364833462432223,101152.20759101471,0.0,1.0,0.0
2019-05-01 17:05:00,19.364833462432223,19.364833462432223,0,5223.5,101152.20759101471,0.0,19.364833462432223,101152.20759101471,0.0,1.0,0.0
2019-05-01 17:06:00,19.364833462432223,19.364833462432223,0,5223.5,101152.20759101471,0.0,19.364833462432223,101152.20759101471,0.0,1.0,0.0
2019-05-01 17:07:00,19.364833462432223,19.364833462432223,0,5223.5,101152.20759101471,0.0,19.364833462432223,101152.20759101471,0.0,1.0,0.0
2019-05-01 17:08:00,19.364833462432223,19.364833462432223,0,5223.5,101152.20759101471,0.0,19.364833462432223,101152.20759101471,0.0,1.0,0.0
2019-05-01 17:09:00,19.364833462432223,19.364833462432223,0,5223.5,101152.20759101471,0.0,19.364833462432223,101152.20759101471,0.0,1.0,0.0
2019-05-01 17:10:00,19.364833462432223,19.364833462432223,0,5223.5,101152.20759101471,0.0,19.364833462432223,101152.20759101471,0.0,1.0,0.0
2019-05-01 17:11:00,19.364833462432223,19.364833462432223,0,5223.5,101152.20759101471,0.0,19.364833462432223,101152.20759101471,0.0,1.0,0.0
2019-05-01 17:12:00,19.364833462432223,19.364833462432223,0,5223.5,101152.20759101471,0.0,19.364833462432223,101152.20759101471,0.0,1.0,0.0
2019-05-01 17:13:00,19.364833462432223,19.364833462432223,0,5224.0,101161.89000774594,0.0,19.364833462432223,101161.89000774594,0.0,1.0,0.0
2019-05-01 17:14:00,19.364833462432223,19.364833462432223,0,5223.5,101152.20759101471,0.0,19.364833462432223,101152.20759101471,0.0,1.0,0.0
2019-05-01 17:15:00,19.364833462432223,19.364833462432223,0,5223.5,101152.20759101471,0.0,19.364833462432223,101152.20759101471,0.0,1.0,0.0
2019-05-01 17:16:00,19.364833462432223,19.364833462432223,0,5223.5,101152.20759101471,0.0,19.364833462432223,101152.20759101471,0.0,1.0,0.0
2019-05-01 17:17:00,19.364833462432223,19.364833462432223,0,5224.0,101161.89000774594,0.0,19.364833462432223,101161.89000774594,0.0,1.0,0.0
2019-05-01 17:18:00,19.364833462432223,19.364833462432223,0,5223.5,101152.20759101471,0.0,19.364833462432223,101152.20759101471,0.0,1.0,0.0
2019-05-01 17:19:00,19.364833462432223,19.364833462432223,0,5223.5,101152.20759101471,0.0,19.364833462432223,101152.20759101471,0.0,1.0,0.0
2019-05-01 17:20:00,19.364833462432223,19.364833462432223,0,5222.0,101123.16034082106,0.0,19.364833462432223,101123.16034082106,0.0,1.0,0.0
2019-05-01 17:21:00,19.364833462432223,19.364833462432223,0,5216.0,101006.97134004648,0.0,19.364833462432223,101006.97134004648,0.0,1.0,0.0
2019-05-01 17:22:00,19.364833462432223,19.364833462432223,0,5217.0,101026.33617350891,0.0,19.364833462432223,101026.33617350891,0.0,1.0,0.0
2019-05-01 17:23:00,19.364833462432223,19.364833462432223,0,5215.0,100987.60650658404,0.0,19.364833462432223,100987.60650658404,0.0,1.0,0.0
2019-05-01 17:24:00,19.364833462432223,19.364833462432223,0,5210.0,100890.78233927189,0.0,19.364833462432223,100890.78233927189,0.0,1.0,0.0
2019-05-01 17:25:00,19.364833462432223,19.364833462432223,0,5212.0,100929.51200619675,0.0,19.364833462432223,100929.51200619675,0.0,1.0,0.0
2019-05-01 17:26:00,19.364833462432223,19.364833462432223,0,5212.0,100929.51200619675,0.0,19.364833462432223,100929.51200619675,0.0,1.0,0.0
2019-05-01 17:27:00,19.364833462432223,19.364833462432223,0,5210.0,100890.78233927189,0.0,19.364833462432223,100890.78233927189,0.0,1.0,0.0
2019-05-01 17:28:00,19.364833462432223,19.364833462432223,0,5210.0,100890.78233927189,0.0,19.364833462432223,100890.78233927189,0.0,1.0,0.0
2019-05-01 17:29:00,19.364833462432223,19.364833462432223,0,5210.5,100900.4647560031,0.0,19.364833462432223,100900.4647560031,0.0,1.0,0.0
2019-05-01 17:30:00,19.364833462432223,19.364833462432223,0,5210.5,100900.4647560031,0.0,19.364833462432223,100900.4647560031,0.0,1.0,0.0
2019-05-01 17:31:00,19.364833462432223,19.364833462432223,0,5210.0,100890.78233927189,0.0,19.364833462432223,100890.78233927189,0.0,1.0,0.0
2019-05-01 17:32:00,19.364833462432223,19.364833462432223,0,5209.0,100871.41750580946,0.0,19.364833462432223,100871.41750580946,0.0,1.0,0.0
2019-05-01 17:33:00,19.364833462432223,19.364833462432223,0,5208.5,100861.73508907824,0.0,19.364833462432223,100861.73508907824,0.0,1.0,0.0
2019-05-01 17:34:00,19.364833462432223,19.364833462432223,0,5208.5,100861.73508907824,0.0,19.364833462432223,100861.73508907824,0.0,1.0,0.0
2019-05-01 17:35:00,19.364833462432223,19.364833462432223,0,5209.0,100871.41750580946,0.0,19.364833462432223,100871.41750580946,0.0,1.0,0.0
2019-05-01 17:36:00,19.364833462432223,19.364833462432223,0,5209.0,100871.41750580946,0.0,19.364833462432223,100871.41750580946,0.0,1.0,0.0
2019-05-01 17:37:00,19.364833462432223,19.364833462432223,0,5209.0,100871.41750580946,0.0,19.364833462432223,100871.41750580946,0.0,1.0,0.0
2019-05-01 17:38:00,19.364833462432223,19.364833462432223,0,5210.0,100890.78233927189,0.0,19.364833462432223,100890.78233927189,0.0,1.0,0.0
2019-05-01 17:39:00,19.364833462432223,19.364833462432223,0,5213.0,100948.87683965918,0.0,19.364833462432223,100948.87683965918,0.0,1.0,0.0
2019-05-01 17:40:00,19.364833462432223,19.364833462432223,0,5212.5,100939.19442292796,0.0,19.364833462432223,100939.19442292796,0.0,1.0,0.0
2019-05-01 17:41:00,19.364833462432223,19.364833462432223,0,5212.5,100939.19442292796,0.0,19.364833462432223,100939.19442292796,0.0,1.0,0.0
2019-05-01 17:42:00,19.364833462432223,19.364833462432223,0,5212.5,100939.19442292796,0.0,19.364833462432223,100939.19442292796,0.0,1.0,0.0
