datetime,bitmex-XRP/BTC-position-in-USD,bitmex-EOS/BTC-position-in-USD,bitmex-ADA/BTC-position-in-USD,cash
2019-05-01 03:15:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 03:16:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 03:17:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 03:18:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 03:19:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 03:20:00-04:00,790.8260514000001,0.0,-791.9381269800001,0.653770555660646
2019-05-01 03:21:00-04:00,791.0313282,-801.2081285,-792.9293663200001,0.5030520545056459
2019-05-01 03:22:00-04:00,790.9148544,-791.024892,791.0483435000001,0.5049969644656459
2019-05-01 03:23:00-04:00,789.8313186,-788.3269652500001,789.7597078,0.5049969644656459
2019-05-01 03:24:00-04:00,790.22017184,-787.8830542000001,788.44393925,0.5049969644656459
2019-05-01 03:25:00-04:00,789.9202211200001,-787.9358262,788.7580049000001,0.5049969644656459
2019-05-01 03:26:00-04:00,790.32851896,-788.7274563000001,788.7580049000001,0.5049969644656459
2019-05-01 03:27:00-04:00,790.70365116,-789.5418318000002,789.746024925,0.5049969644656459
2019-05-01 03:28:00-04:00,790.2063216,-788.8772052,791.9750526,0.5049969644656459
2019-05-01 03:29:00-04:00,790.47857184,-788.8772052,792.5885112,0.5049969644656459
2019-05-01 03:30:00-04:00,790.34244672,0.0,0.0,0.8051987360906459
2019-05-01 03:31:00-04:00,790.131321,0.0,0.0,0.8051987360906459
2019-05-01 03:32:00-04:00,790.04239264,0.0,0.0,0.8051987360906459
2019-05-01 03:33:00-04:00,789.77024576,0.0,0.0,0.8051987360906459
2019-05-01 03:34:00-04:00,789.9063192,0.0,0.0,0.8051987360906459
2019-05-01 03:35:00-04:00,790.0563204,0.0,0.0,0.8051987360906459
2019-05-01 03:36:00-04:00,790.0563204,0.0,0.0,0.8051987360906459
2019-05-01 03:37:00-04:00,790.07019648,0.0,0.0,0.8051987360906459
2019-05-01 03:38:00-04:00,790.6563252,0.0,0.0,0.8051987360906459
2019-05-01 03:39:00-04:00,790.5813246,0.0,0.0,0.8051987360906459
2019-05-01 03:40:00-04:00,790.9563276,0.0,0.0,0.8051987360906459
2019-05-01 03:41:00-04:00,792.1154841599999,0.0,0.0,0.8051987360906459
2019-05-01 03:42:00-04:00,791.84271712,0.0,0.0,0.8051987360906459
2019-05-01 03:43:00-04:00,792.12915352,0.0,0.0,0.8051987360906459
2019-05-01 03:44:00-04:00,792.20417996,0.0,0.0,0.8051987360906459
2019-05-01 03:45:00-04:00,792.20417996,0.0,0.0,0.8051987360906459
2019-05-01 03:46:00-04:00,791.528942,0.0,0.0,0.8051987360906459
2019-05-01 03:47:00-04:00,791.00375692,0.0,0.0,0.8051987360906459
2019-05-01 03:48:00-04:00,790.92873048,0.0,0.0,0.8051987360906459
2019-05-01 03:49:00-04:00,790.2063216,0.0,0.0,0.8051987360906459
2019-05-01 03:50:00-04:00,790.98989376,0.0,0.0,0.8051987360906459
2019-05-01 03:51:00-04:00,791.9432218,0.0,0.0,0.8051987360906459
2019-05-01 03:52:00-04:00,791.44553048,0.0,0.0,0.8051987360906459
2019-05-01 03:53:00-04:00,791.12608348,0.0,0.0,0.8051987360906459
2019-05-01 03:54:00-04:00,791.12608348,0.0,0.0,0.8051987360906459
2019-05-01 03:55:00-04:00,791.2622732,0.0,0.0,0.8051987360906459
2019-05-01 03:56:00-04:00,791.3373384,0.0,0.0,0.8051987360906459
2019-05-01 03:57:00-04:00,791.4262926,0.0,0.0,0.8051987360906459
2019-05-01 03:58:00-04:00,792.19657008,0.0,0.0,0.8051987360906459
2019-05-01 03:59:00-04:00,792.71352512,0.0,0.0,0.8051987360906459
2019-05-01 04:00:00-04:00,793.3009200000001,0.0,0.0,0.8051987360906459
2019-05-01 04:01:00-04:00,793.89294024,0.0,0.0,0.8051987360906459
2019-05-01 04:02:00-04:00,793.1689292799999,0.0,0.0,0.8051987360906459
2019-05-01 04:03:00-04:00,793.10797272,0.0,0.0,0.8051987360906459
2019-05-01 04:04:00-04:00,793.6204057599999,0.0,0.0,0.8051987360906459
2019-05-01 04:05:00-04:00,793.7423964000001,0.0,0.0,0.8051987360906459
2019-05-01 04:06:00-04:00,794.3337964799999,0.0,0.0,0.8051987360906459
2019-05-01 04:07:00-04:00,793.7310009599998,0.0,0.0,0.8051987360906459
2019-05-01 04:08:00-04:00,793.71637552,0.0,0.0,0.8051987360906459
2019-05-01 04:09:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:10:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:11:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:12:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:13:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:14:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:15:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:16:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:17:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:18:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:19:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:20:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:21:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:22:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:23:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:24:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:25:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:26:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:27:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:28:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:29:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:30:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:31:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:32:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:33:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:34:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:35:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:36:00-04:00,0.0,0.0,0.0,0.9558104125506459
