datetime,bitmex-ADA/BTC-fill,bitmex-ADA/BTC-leverage,bitmex-ADA/BTC-position-in-BTC,bitmex-ADA/BTC-position-in-USD,bitmex-ADA/BTC-price,bitmex-BTC-available-balance,bitmex-BTC-balance,bitmex-BTC-balance-in-USD,bitmex-BTC-price,bitmex-EOS/BTC-fill,bitmex-EOS/BTC-leverage,bitmex-EOS/BTC-position-in-BTC,bitmex-EOS/BTC-position-in-USD,bitmex-EOS/BTC-price,bitmex-XRP/BTC-fill,bitmex-XRP/BTC-leverage,bitmex-XRP/BTC-position-in-BTC,bitmex-XRP/BTC-position-in-USD,bitmex-XRP/BTC-price,bitmex-total-position-in-BTC,bitmex-total-position-in-USD,fee,total,total-in-USD,benchmark_equity,btc_benchmark_equity,returns,btc_returns,benchmark_returns,btc_benchmark_returns,equity_curve,btc_equity_curve,benchmark_equity_curve,btc_benchmark_equity_curve,drawdown,btc_drawdown
2019-05-01 20:16:00-04:00,,1,0.0,0.0,1.273e-05,0.9492634859856461,0.9584272959856461,5064.329831988154,5284.0,,1,0.0,0.0,0.0008807,,1,0.0,0.0,5.643e-05,0.0,0.0,0.0029290868774999998,0.9584272959856461,5064.329831988154,5049.21165790731,0.9462528387585163,0.00018928639030857397,0.0,0.00018928639030857397,-0.0001892505677517642,1.0134466826707647,1.00356922162657,1.0098423315814555,0.9902535957607859,0.007697026526793049,0.0
2019-05-01 20:17:00-04:00,,1,0.0,0.0,1.272e-05,0.9492634859856461,0.9584272959856461,5065.28825928414,5285.0,,1,0.0,0.0,0.0008806,,1,0.0,0.0,5.643e-05,0.0,0.0,0.0029290868774999998,0.9584272959856461,5065.28825928414,5050.167224080267,0.9460737937559129,0.00018925056775165316,0.0,0.00018925056775165316,-0.00018921475875122162,1.013638478030846,1.00356922162657,1.010033444816047,0.9900662251655614,0.007505231166711646,0.0
2019-05-01 20:18:00-04:00,,1,0.0,0.0,1.273e-05,0.9492634859856461,0.9584272959856461,5065.28825928414,5285.0,,1,0.0,0.0,0.0008807,,1,0.0,0.0,5.642e-05,0.0,0.0,0.0029290868774999998,0.9584272959856461,5065.28825928414,5050.167224080267,0.9460737937559129,0.0,0.0,0.0,0.0,1.013638478030846,1.00356922162657,1.010033444816047,0.9900662251655614,0.007505231166711646,0.0
2019-05-01 20:19:00-04:00,,1,0.0,0.0,1.271e-05,0.9492634859856461,0.9584272959856461,5065.28825928414,5285.0,,1,0.0,0.0,0.0008808999999999999,,1,0.0,0.0,5.646e-05,0.0,0.0,0.0029290868774999998,0.9584272959856461,5065.28825928414,5050.167224080267,0.9460737937559129,0.0,0.0,0.0,0.0,1.013638478030846,1.00356922162657,1.010033444816047,0.9900662251655614,0.007505231166711646,0.0
2019-05-01 20:20:00-04:00,,1,0.0,0.0,1.27e-05,0.9492634859856461,0.9584272959856461,5065.28825928414,5285.0,,1,0.0,0.0,0.0008810000000000001,,1,0.0,0.0,5.647e-05,0.0,0.0,0.0029290868774999998,0.9584272959856461,5065.28825928414,5050.167224080267,0.9460737937559129,0.0,0.0,0.0,0.0,1.013638478030846,1.00356922162657,1.010033444816047,0.9900662251655614,0.007505231166711646,0.0
2019-05-01 20:21:00-04:00,,1,0.0,0.0,1.269e-05,0.9492634859856461,0.9584272959856461,5064.809045636147,5284.5,,1,0.0,0.0,0.0008811,,1,0.0,0.0,5.646e-05,0.0,0.0,0.0029290868774999998,0.9584272959856461,5064.809045636147,5049.689440993789,0.946163307786924,-9.460737937561081e-05,0.0,-9.460737937561081e-05,9.461633077867404e-05,1.0135425803508054,1.00356922162657,1.0099378881987513,0.9901599015990145,0.0076011288467523475,0.0
2019-05-01 20:22:00-04:00,,1,0.0,0.0,1.27e-05,0.9492634859856461,0.9584272959856461,5065.28825928414,5285.0,,1,0.0,0.0,0.0008812000000000002,,1,0.0,0.0,5.646e-05,0.0,0.0,0.0029290868774999998,0.9584272959856461,5065.28825928414,5050.167224080267,0.9460737937559129,9.461633077867404e-05,0.0,9.461633077867404e-05,-9.460737937561081e-05,1.013638478030846,1.00356922162657,1.010033444816047,0.9900662251655613,0.007505231166711646,0.0
2019-05-01 20:23:00-04:00,,1,0.0,0.0,1.27e-05,0.9492634859856461,0.9584272959856461,5065.28825928414,5285.0,,1,0.0,0.0,0.0008818,,1,0.0,0.0,5.648e-05,0.0,0.0,0.0029290868774999998,0.9584272959856461,5065.28825928414,5050.167224080267,0.9460737937559129,0.0,0.0,0.0,0.0,1.013638478030846,1.00356922162657,1.010033444816047,0.9900662251655613,0.007505231166711646,0.0
2019-05-01 20:24:00-04:00,,1,0.0,0.0,1.271e-05,0.9492634859856461,0.9584272959856461,5065.28825928414,5285.0,,1,0.0,0.0,0.0008820999999999999,,1,0.0,0.0,5.648e-05,0.0,0.0,0.0029290868774999998,0.9584272959856461,5065.28825928414,5050.167224080267,0.9460737937559129,0.0,0.0,0.0,0.0,1.013638478030846,1.00356922162657,1.010033444816047,0.9900662251655613,0.007505231166711646,0.0
2019-05-01 20:25:00-04:00,,1,0.0,0.0,1.271e-05,0.9492634859856461,0.9584272959856461,5065.28825928414,5285.0,,1,0.0,0.0,0.0008832000000000001,,1,0.0,0.0,5.645e-05,0.0,0.0,0.0029290868774999998,0.9584272959856461,5065.28825928414,5050.167224080267,0.9460737937559129,0.0,0.0,0.0,0.0,1.013638478030846,1.00356922162657,1.010033444816047,0.9900662251655613,0.007505231166711646,0.0
2019-05-01 20:26:00-04:00,,1,0.0,0.0,1.271e-05,0.9492634859856461,0.9584272959856461,5064.809045636147,5284.5,,1,0.0,0.0,0.0008833000000000001,,1,0.0,0.0,5.642e-05,0.0,0.0,0.0029290868774999998,0.9584272959856461,5064.809045636147,5049.689440993789,0.946163307786924,-9.460737937561081e-05,0.0,-9.460737937561081e-05,9.461633077867404e-05,1.0135425803508054,1.00356922162657,1.0099378881987513,0.9901599015990143,0.0076011288467523475,0.0
2019-05-01 20:27:00-04:00,,1,0.0,0.0,1.271e-05,0.9492634859856461,0.9584272959856461,5064.809045636147,5284.5,,1,0.0,0.0,0.0008832000000000001,,1,0.0,0.0,5.6399999999999995e-05,0.0,0.0,0.0029290868774999998,0.9584272959856461,5064.809045636147,5049.689440993789,0.946163307786924,0.0,0.0,0.0,0.0,1.0135425803508054,1.00356922162657,1.0099378881987513,0.9901599015990143,0.0076011288467523475,0.0
2019-05-01 20:28:00-04:00,,1,0.0,0.0,1.27e-05,0.9492634859856461,0.9584272959856461,5064.809045636147,5284.5,,1,0.0,0.0,0.0008835000000000001,,1,0.0,0.0,5.639e-05,0.0,0.0,0.0029290868774999998,0.9584272959856461,5064.809045636147,5049.689440993789,0.946163307786924,0.0,0.0,0.0,0.0,1.0135425803508054,1.00356922162657,1.0099378881987513,0.9901599015990143,0.0076011288467523475,0.0
2019-05-01 20:29:00-04:00,,1,0.0,0.0,1.271e-05,0.648845941685646,0.9582021516856462,5064.09837165864,5285.0,MarketSell,1,-0.15019500000000002,-793.7805750000001,0.0008835000000000001,MarketBuy,1,0.1500772,793.158002,5.642e-05,-0.00011780000000002899,-0.6225730000001022,0.0031542311775,0.9582021516856462,5064.09837165864,5050.167224080267,0.9460737937559129,-0.00014031604569963996,-0.00023491015014176497,9.461633077867404e-05,-9.460737937561081e-05,1.0134003640637823,1.00333347303004,1.010033444816047,0.9900662251655612,0.007743345133775392,0.00023574859652986113
2019-05-01 20:30:00-04:00,,1,0.0,0.0,1.271e-05,0.648845941685646,0.9582021516856462,5064.09837165864,5285.0,,1,-0.15019500000000002,-793.7805750000001,0.0008835000000000001,,1,0.1500772,793.158002,5.642e-05,-0.00011780000000002899,-0.6225730000001022,0.0031542311775,0.9582021516856462,5064.09837165864,5050.167224080267,0.9460737937559129,0.0,0.0,0.0,0.0,1.0134003640637823,1.00333347303004,1.010033444816047,0.9900662251655612,0.007743345133775392,0.00023574859652986113
2019-05-01 20:31:00-04:00,,1,0.0,0.0,1.272e-05,0.648845941685646,0.9582021516856462,5064.09837165864,5285.0,,1,-0.15019500000000002,-793.7805750000001,0.0008835000000000001,,1,0.1501038,793.298583,5.643e-05,-9.120000000001349e-05,-0.4819920000001048,0.0031542311775,0.9582021516856462,5064.09837165864,5050.167224080267,0.9460737937559129,0.0,0.0,0.0,0.0,1.0134003640637823,1.00333347303004,1.010033444816047,0.9900662251655612,0.007743345133775392,0.00023574859652986113
2019-05-01 20:32:00-04:00,,1,0.0,0.0,1.272e-05,0.648845941685646,0.9582021516856462,5064.09837165864,5285.0,,1,-0.150212,-793.8704200000001,0.0008836,,1,0.1502102,793.8609069999999,5.647e-05,-1.8000000000240046e-06,-0.00951300000019728,0.0031542311775,0.9582021516856462,5064.09837165864,5050.167224080267,0.9460737937559129,0.0,0.0,0.0,0.0,1.0134003640637823,1.00333347303004,1.010033444816047,0.9900662251655612,0.007743345133775392,0.00023574859652986113
2019-05-01 20:33:00-04:00,,1,0.0,0.0,1.272e-05,0.648845941685646,0.9582021516856462,5063.619270582797,5284.5,,1,-0.15019500000000002,-793.7054775000001,0.0008835000000000001,,1,0.1501836,793.6452342,5.646e-05,-1.1400000000022503e-05,-0.06024330000013833,0.0031542311775,0.9582021516856462,5063.619270582797,5049.689440993789,0.946163307786924,-9.460737937561081e-05,0.0,-9.460737937561081e-05,9.461633077867404e-05,1.01330448891108,1.00333347303004,1.0099378881987513,0.9901599015990142,0.007839220286477655,0.00023574859652986113
2019-05-01 20:34:00-04:00,,1,0.0,0.0,1.273e-05,0.648845941685646,0.9582021516856462,5063.619270582797,5284.5,,1,-0.150178,-793.615641,0.0008834,,1,0.1502102,793.7858018999999,5.647e-05,3.219999999998224e-05,0.170160899999928,0.0031542311775,0.9582021516856462,5063.619270582797,5049.689440993789,0.946163307786924,0.0,0.0,0.0,0.0,1.01330448891108,1.00333347303004,1.0099378881987513,0.9901599015990142,0.007839220286477655,0.00023574859652986113
2019-05-01 20:35:00-04:00,,1,0.0,0.0,1.273e-05,0.648845941685646,0.9582021516856462,5064.09837165864,5285.0,,1,-0.150229,-793.960265,0.0008837,,1,0.1502368,794.001488,5.648e-05,7.80000000000225e-06,0.04122299999994539,0.0031542311775,0.9582021516856462,5064.09837165864,5050.167224080267,0.9460737937559129,9.461633077867404e-05,0.0,9.461633077867404e-05,-9.460737937561081e-05,1.0134003640637823,1.00333347303004,1.010033444816047,0.9900662251655611,0.007743345133775392,0.00023574859652986113
2019-05-01 20:36:00-04:00,,1,0.0,0.0,1.273e-05,0.648845941685646,0.9582021516856462,5064.09837165864,5285.0,,1,-0.15019500000000002,-793.7805750000001,0.0008835000000000001,,1,0.15029,794.28265,5.65e-05,9.499999999998399e-05,0.502074999999877,0.0031542311775,0.9582021516856462,5064.09837165864,5050.167224080267,0.9460737937559129,0.0,0.0,0.0,0.0,1.0134003640637823,1.00333347303004,1.010033444816047,0.9900662251655611,0.007743345133775392,0.00023574859652986113
2019-05-01 20:37:00-04:00,,1,0.0,0.0,1.273e-05,0.648845941685646,0.9582021516856462,5064.09837165864,5285.0,,1,-0.150246,-794.0501099999999,0.0008837999999999999,,1,0.1503166,794.423231,5.651e-05,7.060000000000399e-05,0.37312100000008286,0.0031542311775,0.9582021516856462,5064.09837165864,5050.167224080267,0.9460737937559129,0.0,0.0,0.0,0.0,1.0134003640637823,1.00333347303004,1.010033444816047,0.9900662251655611,0.007743345133775392,0.00023574859652986113
2019-05-01 20:38:00-04:00,,1,0.0,0.0,1.274e-05,0.648845941685646,0.9582021516856462,5064.09837165864,5285.0,,1,-0.150263,-794.139955,0.0008839000000000001,,1,0.1503166,794.423231,5.651e-05,5.359999999998699e-05,0.28327600000000075,0.0031542311775,0.9582021516856462,5064.09837165864,5050.167224080267,0.9460737937559129,0.0,0.0,0.0,0.0,1.0134003640637823,1.00333347303004,1.010033444816047,0.9900662251655611,0.007743345133775392,0.00023574859652986113
2019-05-01 20:39:00-04:00,,1,0.0,0.0,1.273e-05,0.648845941685646,0.9582021516856462,5064.09837165864,5285.0,,1,-0.150263,-794.139955,0.0008839000000000001,,1,0.15029,794.28265,5.65e-05,2.6999999999999247e-05,0.14269500000000335,0.0031542311775,0.9582021516856462,5064.09837165864,5050.167224080267,0.9460737937559129,0.0,0.0,0.0,0.0,1.0134003640637823,1.00333347303004,1.010033444816047,0.9900662251655611,0.007743345133775392,0.00023574859652986113
2019-05-01 20:40:00-04:00,,1,0.0,0.0,1.274e-05,0.648845941685646,0.9582021516856462,5064.09837165864,5285.0,,1,-0.15029700000000001,-794.319645,0.0008841000000000001,,1,0.1504496,795.126136,5.656e-05,0.00015259999999997498,0.8064909999999372,0.0031542311775,0.9582021516856462,5064.09837165864,5050.167224080267,0.9460737937559129,0.0,0.0,0.0,0.0,1.0134003640637823,1.00333347303004,1.010033444816047,0.9900662251655611,0.007743345133775392,0.00023574859652986113
2019-05-01 20:41:00-04:00,,1,0.0,0.0,1.273e-05,0.648845941685646,0.9582021516856462,5065.535674886169,5286.5,,1,-0.150314,-794.634961,0.0008842,,1,0.1505028,795.6330522,5.658e-05,0.00018879999999998898,0.9980911999999762,0.0031542311775,0.9582021516856462,5065.535674886169,5051.600573339704,0.9458053532582994,0.00028382213812694346,0.0,0.00028382213812694346,-0.00028374160597754994,1.0136879895218895,1.00333347303004,1.0103201146679346,0.9897853021848085,0.00745571967566816,0.00023574859652986113
2019-05-01 20:42:00-04:00,,1,0.0,0.0,1.273e-05,0.648845941685646,0.9582021516856462,5066.014775962011,5287.0,,1,-0.150314,-794.710118,0.0008842,,1,0.1506092,796.2708404,5.662e-05,0.00029519999999999547,1.5607224000000315,0.0031542311775,0.9582021516856462,5066.014775962011,5052.078356426183,0.9457159069415547,9.458053532584998e-05,0.0,9.458053532584998e-05,-9.4571590694148e-05,1.0137838646745918,1.00333347303004,1.0104156712852304,0.9896916966143352,0.007359844522965897,0.00023574859652986113
2019-05-01 20:43:00-04:00,,1,0.0,0.0,1.275e-05,0.648845941685646,0.9582021516856462,5065.535674886169,5286.5,,1,-0.150314,-794.634961,0.0008842,,1,0.1505826,796.0549149000001,5.661e-05,0.0002686000000000077,1.4199539000001096,0.0031542311775,0.9582021516856462,5065.535674886169,5051.600573339704,0.9458053532582994,-9.4571590694148e-05,0.0,-9.4571590694148e-05,9.458053532584998e-05,1.0136879895218895,1.00333347303004,1.0103201146679346,0.9897853021848085,0.00745571967566816,0.00023574859652986113
2019-05-01 20:44:00-04:00,,1,0.0,0.0,1.275e-05,0.648845941685646,0.9582021516856462,5066.014775962011,5287.0,,1,-0.150484,-795.608908,0.0008852,,1,0.1506624,796.5521088,5.664e-05,0.00017839999999999523,0.9432007999999996,0.0031542311775,0.9582021516856462,5066.014775962011,5052.078356426183,0.9457159069415547,9.458053532584998e-05,0.0,9.458053532584998e-05,-9.4571590694148e-05,1.0137838646745918,1.00333347303004,1.0104156712852304,0.9896916966143352,0.007359844522965897,0.00023574859652986113
2019-05-01 20:45:00-04:00,,1,0.0,0.0,1.274e-05,0.648845941685646,0.9582021516856462,5066.014775962011,5287.0,,1,-0.150484,-795.608908,0.0008852,,1,0.15068900000000002,796.6927430000001,5.665e-05,0.00020500000000001073,1.0838350000000219,0.0031542311775,0.9582021516856462,5066.014775962011,5052.078356426183,0.9457159069415547,0.0,0.0,0.0,0.0,1.0137838646745918,1.00333347303004,1.0104156712852304,0.9896916966143352,0.007359844522965897,0.00023574859652986113
2019-05-01 20:46:00-04:00,,1,0.0,0.0,1.274e-05,0.648845941685646,0.9582021516856462,5066.014775962011,5287.0,,1,-0.15051799999999999,-795.7886659999999,0.0008853999999999999,,1,0.1505826,796.1302062000001,5.661e-05,6.460000000002575e-05,0.3415402000001677,0.0031542311775,0.9582021516856462,5066.014775962011,5052.078356426183,0.9457159069415547,0.0,0.0,0.0,0.0,1.0137838646745918,1.00333347303004,1.0104156712852304,0.9896916966143352,0.007359844522965897,0.00023574859652986113
2019-05-01 20:47:00-04:00,,1,0.0,0.0,1.275e-05,0.648845941685646,0.9582021516856462,5066.014775962011,5287.0,,1,-0.150501,-795.6987869999999,0.0008853,,1,0.1505826,796.1302062000001,5.661e-05,8.1600000000015e-05,0.431419200000164,0.0031542311775,0.9582021516856462,5066.014775962011,5052.078356426183,0.9457159069415547,0.0,0.0,0.0,0.0,1.0137838646745918,1.00333347303004,1.0104156712852304,0.9896916966143352,0.007359844522965897,0.00023574859652986113
2019-05-01 20:48:00-04:00,,1,0.0,0.0,1.275e-05,0.648845941685646,0.9582021516856462,5066.014775962011,5287.0,,1,-0.150501,-795.6987869999999,0.0008853,,1,0.1505826,796.1302062000001,5.661e-05,8.1600000000015e-05,0.431419200000164,0.0031542311775,0.9582021516856462,5066.014775962011,5052.078356426183,0.9457159069415547,0.0,0.0,0.0,0.0,1.0137838646745918,1.00333347303004,1.0104156712852304,0.9896916966143352,0.007359844522965897,0.00023574859652986113
2019-05-01 20:49:00-04:00,,1,0.0,0.0,1.275e-05,0.648845941685646,0.9582021516856462,5066.014775962011,5287.0,,1,-0.15062,-796.32794,0.000886,,1,0.1506092,796.2708404,5.662e-05,-1.080000000000525e-05,-0.057099600000015016,0.0031542311775,0.9582021516856462,5066.014775962011,5052.078356426183,0.9457159069415547,0.0,0.0,0.0,0.0,1.0137838646745918,1.00333347303004,1.0104156712852304,0.9896916966143352,0.007359844522965897,0.00023574859652986113
2019-05-01 20:50:00-04:00,,1,0.0,0.0,1.275e-05,0.648845941685646,0.9582021516856462,5066.972978113697,5288.0,,1,-0.150705,-796.92804,0.0008865,,1,0.1506092,796.4214496,5.662e-05,-9.580000000000699e-05,-0.5065904000000501,0.0031542311775,0.9582021516856462,5066.972978113697,5053.03392259914,0.9455370650529501,0.000189143181388296,0.0,0.000189143181388296,-0.00018910741301048084,1.0139756149799966,1.00333347303004,1.0106067845198219,0.9895045385779105,0.0071680942175611495,0.00023574859652986113
2019-05-01 20:51:00-04:00,,1,0.0,0.0,1.275e-05,0.648845941685646,0.9582021516856462,5066.972978113697,5288.0,,1,-0.15067099999999997,-796.7482479999999,0.0008862999999999999,,1,0.1506092,796.4214496,5.662e-05,-6.179999999997299e-05,-0.326798399999916,0.0031542311775,0.9582021516856462,5066.972978113697,5053.03392259914,0.9455370650529501,0.0,0.0,0.0,0.0,1.0139756149799966,1.00333347303004,1.0106067845198219,0.9895045385779105,0.0071680942175611495,0.00023574859652986113
2019-05-01 20:52:00-04:00,,1,0.0,0.0,1.275e-05,0.648845941685646,0.9582021516856462,5066.972978113697,5288.0,,1,-0.15065399999999998,-796.6583519999999,0.0008862,,1,0.1507688,797.2654144,5.668e-05,0.00011480000000002599,0.6070624000001317,0.0031542311775,0.9582021516856462,5066.972978113697,5053.03392259914,0.9455370650529501,0.0,0.0,0.0,0.0,1.0139756149799966,1.00333347303004,1.0106067845198219,0.9895045385779105,0.0071680942175611495,0.00023574859652986113
2019-05-01 20:53:00-04:00,,1,0.0,0.0,1.275e-05,0.648845941685646,0.9582021516856462,5066.493877037854,5287.5,,1,-0.150756,-797.12235,0.0008868,,1,0.1507688,797.1900300000001,5.668e-05,1.280000000000725e-05,0.06768000000010943,0.0031542311775,0.9582021516856462,5066.493877037854,5052.5561395126615,0.9456264775413712,-9.455370650524042e-05,0.0,-9.455370650524042e-05,9.456264775420387e-05,1.0138797398272943,1.00333347303004,1.0105112279025261,0.9895981087470432,0.007263969370263412,0.00023574859652986113
2019-05-01 20:54:00-04:00,,1,0.0,0.0,1.273e-05,0.648845941685646,0.9582021516856462,5066.972978113697,5288.0,,1,-0.150739,-797.107832,0.0008867000000000001,,1,0.1507422,797.1247536,5.667e-05,3.199999999980996e-06,0.01692159999993237,0.0031542311775,0.9582021516856462,5066.972978113697,5053.03392259914,0.9455370650529501,9.456264775420387e-05,0.0,9.456264775420387e-05,-9.455370650535144e-05,1.0139756149799968,1.00333347303004,1.0106067845198219,0.9895045385779105,0.0071680942175609275,0.00023574859652986113
2019-05-01 20:55:00-04:00,,1,0.0,0.0,1.274e-05,0.648845941685646,0.9582021516856462,5066.493877037854,5287.5,,1,-0.150756,-797.12235,0.0008868,,1,0.1507688,797.1900300000001,5.668e-05,1.280000000000725e-05,0.06768000000010943,0.0031542311775,0.9582021516856462,5066.493877037854,5052.5561395126615,0.9456264775413712,-9.455370650524042e-05,0.0,-9.455370650524042e-05,9.456264775420387e-05,1.0138797398272945,1.00333347303004,1.0105112279025261,0.9895981087470432,0.00726396937026319,0.00023574859652986113
2019-05-01 20:56:00-04:00,,1,0.0,0.0,1.273e-05,0.648845941685646,0.9582021516856462,5065.535674886169,5286.5,,1,-0.150773,-797.0614644999999,0.0008868999999999999,,1,0.1507422,796.8986403,5.667e-05,-3.0799999999997496e-05,-0.1628241999999318,0.0031542311775,0.9582021516856462,5065.535674886169,5051.600573339704,0.9458053532582994,-0.0001891252955081857,0.0,-0.0001891252955082967,0.00018916107065147791,1.01368798952189,1.00333347303004,1.0103201146679346,0.9897853021848085,0.007455719675667716,0.00023574859652986113
2019-05-01 20:57:00-04:00,,1,0.0,0.0,1.273e-05,0.648845941685646,0.9582021516856462,5066.014775962011,5287.0,,1,-0.150739,-796.9570930000001,0.0008867000000000001,,1,0.1507688,797.1146456,5.668e-05,2.9799999999996496e-05,0.15755259999991722,0.0031542311775,0.9582021516856462,5066.014775962011,5052.078356426183,0.9457159069415547,9.458053532584998e-05,0.0,9.458053532584998e-05,-9.4571590694148e-05,1.0137838646745922,1.00333347303004,1.0104156712852304,0.9896916966143352,0.007359844522965453,0.00023574859652986113
2019-05-01 20:58:00-04:00,,1,0.0,0.0,1.273e-05,0.648845941685646,0.9582021516856462,5064.577472734482,5285.5,,1,-0.150739,-796.7309845000001,0.0008867000000000001,,1,0.15055600000000002,795.7637380000001,5.660000000000001e-05,-0.00018299999999998873,-0.9672464999999875,0.0031542311775,0.9582021516856462,5064.577472734482,5050.645007166746,0.9459842966606754,-0.000283714772082555,0.0,-0.000283714772082555,0.00028379528899824535,1.013496239216485,1.00333347303004,1.010129001433343,0.989972566455395,0.007647469981072685,0.00023574859652986113
2019-05-01 20:59:00-04:00,,1,0.0,0.0,1.272e-05,0.648845941685646,0.9582021516856462,5065.056573810326,5286.0,,1,-0.150756,-796.896216,0.0008868,,1,0.1506358,796.2608387999999,5.663e-05,-0.00012020000000001474,-0.6353772000001072,0.0031542311775,0.9582021516856462,5065.056573810326,5051.1227902532255,0.9458948164964056,9.459842966630383e-05,0.0,9.459842966630383e-05,-9.458948164964287e-05,1.0135921143691875,1.00333347303004,1.010224558050639,0.9898789254634867,0.007551594828370201,0.00023574859652986113
2019-05-01 21:00:00-04:00,,1,0.0,0.0,1.272e-05,0.648845941685646,0.9582021516856462,5065.056573810326,5286.0,,1,-0.150841,-797.3455260000001,0.0008872999999999999,,1,0.15068900000000002,796.5420540000001,5.665e-05,-0.00015199999999998548,-0.8034719999999425,0.0031542311775,0.9582021516856462,5065.056573810326,5051.1227902532255,0.9458948164964056,0.0,0.0,0.0,0.0,1.0135921143691875,1.00333347303004,1.010224558050639,0.9898789254634867,0.007551594828370201,0.00023574859652986113
2019-05-01 21:01:00-04:00,,1,0.0,0.0,1.274e-05,0.648845941685646,0.9582021516856462,5065.535674886169,5286.5,,1,-0.15078999999999998,-797.1513349999999,0.0008869999999999999,,1,0.1507156,796.7580194000001,5.666e-05,-7.439999999997449e-05,-0.39331559999982346,0.0031542311775,0.9582021516856462,5065.535674886169,5051.600573339704,0.9458053532582994,9.458948164953185e-05,0.0,9.458948164953185e-05,-9.458053532584998e-05,1.0136879895218898,1.00333347303004,1.0103201146679346,0.9897853021848085,0.007455719675667938,0.00023574859652986113
2019-05-01 21:02:00-04:00,,1,0.0,0.0,1.277e-05,0.648845941685646,0.9582021516856462,5066.014775962011,5287.0,,1,-0.150807,-797.316609,0.0008871,,1,0.1507156,796.8333772,5.666e-05,-9.139999999999149e-05,-0.48323179999999866,0.0031542311775,0.9582021516856462,5066.014775962011,5052.078356426183,0.9457159069415547,9.458053532584998e-05,0.0,9.458053532584998e-05,-9.4571590694148e-05,1.013783864674592,1.00333347303004,1.0104156712852304,0.9896916966143352,0.007359844522965675,0.00023574859652986113
2019-05-01 21:03:00-04:00,,1,0.0,0.0,1.277e-05,0.648845941685646,0.9582021516856462,5065.535674886169,5286.5,,1,-0.150756,-796.971594,0.0008868,,1,0.1507156,796.7580194000001,5.666e-05,-4.0399999999995995e-05,-0.2135745999999017,0.0031542311775,0.9582021516856462,5065.535674886169,5051.600573339704,0.9458053532582994,-9.4571590694148e-05,0.0,-9.4571590694148e-05,9.458053532584998e-05,1.0136879895218898,1.00333347303004,1.0103201146679346,0.9897853021848085,0.007455719675667938,0.00023574859652986113
2019-05-01 21:04:00-04:00,,1,0.0,0.0,1.277e-05,0.648845941685646,0.9582021516856462,5066.493877037854,5287.5,,1,-0.150722,-796.9425749999999,0.0008866,,1,0.1507156,796.908735,5.666e-05,-6.399999999989747e-06,-0.03383999999994103,0.0031542311775,0.9582021516856462,5066.493877037854,5052.5561395126615,0.9456264775413712,0.00018916107065169996,0.0,0.00018916107065169996,-0.0001891252955081857,1.0138797398272945,1.00333347303004,1.0105112279025261,0.9895981087470431,0.00726396937026319,0.00023574859652986113
2019-05-01 21:05:00-04:00,,1,0.0,0.0,1.277e-05,0.648845941685646,0.9582021516856462,5066.493877037854,5287.5,,1,-0.150637,-796.4931375,0.0008861,,1,0.15068900000000002,796.7680875000001,5.665e-05,5.200000000002425e-05,0.2749500000001035,0.0031542311775,0.9582021516856462,5066.493877037854,5052.5561395126615,0.9456264775413712,0.0,0.0,0.0,0.0,1.0138797398272945,1.00333347303004,1.0105112279025261,0.9895981087470431,0.00726396937026319,0.00023574859652986113
2019-05-01 21:06:00-04:00,,1,0.0,0.0,1.277e-05,0.648845941685646,0.9582021516856462,5066.972978113697,5288.0,,1,-0.15038200000000002,-795.2200160000001,0.0008846,,1,0.1506358,796.5621103999999,5.663e-05,0.0002537999999999707,1.3420943999998372,0.0031542311775,0.9582021516856462,5066.972978113697,5053.03392259914,0.9455370650529501,9.456264775420387e-05,0.0,9.456264775420387e-05,-9.455370650535144e-05,1.013975614979997,1.00333347303004,1.0106067845198219,0.9895045385779104,0.007168094217560705,0.00023574859652986113
2019-05-01 21:07:00-04:00,,1,0.0,0.0,1.277e-05,0.949863551335646,0.9586533613356462,5068.879648062229,5287.5,ClosePosition,1,0.0,0.0,0.0008827,ClosePosition,1,0.0,0.0,5.658e-05,0.0,0.0,0.0031544215275,0.9586533613356462,5068.879648062229,5052.5561395126615,0.9456264775413712,0.0003762936879212475,0.0004708919190028471,-9.455370650524042e-05,9.456264775420387e-05,1.01435716760362,1.003805934654555,1.0105112279025261,0.9895981087470431,0.006786541593937656,0.0
2019-05-01 21:08:00-04:00,,1,0.0,0.0,1.277e-05,0.949863551335646,0.9586533613356462,5068.879648062229,5287.5,,1,0.0,0.0,0.000883,,1,0.0,0.0,5.657e-05,0.0,0.0,0.0031544215275,0.9586533613356462,5068.879648062229,5052.5561395126615,0.9456264775413712,0.0,0.0,0.0,0.0,1.01435716760362,1.003805934654555,1.0105112279025261,0.9895981087470431,0.006786541593937656,0.0
2019-05-01 21:09:00-04:00,,1,0.0,0.0,1.278e-05,0.949863551335646,0.9586533613356462,5068.879648062229,5287.5,,1,0.0,0.0,0.000883,,1,0.0,0.0,5.656e-05,0.0,0.0,0.0031544215275,0.9586533613356462,5068.879648062229,5052.5561395126615,0.9456264775413712,0.0,0.0,0.0,0.0,1.01435716760362,1.003805934654555,1.0105112279025261,0.9895981087470431,0.006786541593937656,0.0
