datetime,bitmex-ADA/BTC-fill,bitmex-ADA/BTC-leverage,bitmex-ADA/BTC-position-in-BTC,bitmex-ADA/BTC-position-in-USD,bitmex-ADA/BTC-price,bitmex-BCH/BTC-fill,bitmex-BCH/BTC-leverage,bitmex-BCH/BTC-position-in-BTC,bitmex-BCH/BTC-position-in-USD,bitmex-BCH/BTC-price,bitmex-BTC-available-balance,bitmex-BTC-balance,bitmex-BTC-balance-in-USD,bitmex-BTC-price,bitmex-EOS/BTC-fill,bitmex-EOS/BTC-leverage,bitmex-EOS/BTC-position-in-BTC,bitmex-EOS/BTC-position-in-USD,bitmex-EOS/BTC-price,bitmex-XRP/BTC-fill,bitmex-XRP/BTC-leverage,bitmex-XRP/BTC-position-in-BTC,bitmex-XRP/BTC-position-in-USD,bitmex-XRP/BTC-price,bitmex-total-position-in-BTC,bitmex-total-position-in-USD,fee,total,total-in-USD,benchmark_equity,btc_benchmark_equity,returns,btc_returns,benchmark_returns,btc_benchmark_returns,equity_curve,btc_equity_curve,benchmark_equity_curve,btc_benchmark_equity_curve,drawdown,btc_drawdown
2019-05-01 01:10:00-04:00,,1,0.0,0.0,1.271e-05,,1,-0.19164,-1001.2231800000001,0.04791,0.7634350428631458,0.9548750428631458,4988.744661438505,5224.5,,1,0.0,0.0,0.0008865,,1,0.0,0.0,5.828e-05,-0.19164,-1001.2231800000001,0.00014358,0.9548750428631458,4988.744661438505,4992.35547061634,0.9570293808019906,9.57120980091819e-05,0.0,9.57120980091819e-05,-9.570293808025543e-05,0.9983209813649806,0.9998496573819999,0.9984710941232682,1.001531247009283,0.0011056789312449133,0.00015034261800006554
2019-05-01 01:11:00-04:00,,1,0.0,0.0,1.271e-05,,1,-0.19152,-1000.5004799999999,0.04788,0.7634350428631458,0.9548750428631458,4988.267223917074,5224.0,,1,0.0,0.0,0.0008867000000000001,,1,0.0,0.0,5.829e-05,-0.19152,-1000.5004799999999,0.00014358,0.9548750428631458,4988.267223917074,4991.877687529862,0.9571209800918836,-9.57029380801444e-05,0.0,-9.57029380801444e-05,9.57120980091819e-05,0.9982254391139169,0.9998496573819999,0.9983755375059725,1.001627105666156,0.0012012211823085872,0.00015034261800006554
2019-05-01 01:12:00-04:00,,1,0.0,0.0,1.271e-05,,1,-0.19155999999999998,-1000.99678,0.047889999999999995,0.7634350428631458,0.9548750428631458,4989.699536481368,5225.5,,1,0.0,0.0,0.0008856,,1,0.0,0.0,5.831e-05,-0.19155999999999998,-1000.99678,0.00014358,0.9548750428631458,4989.699536481368,4993.311036789298,0.956846234810066,0.0002871362940275457,0.0,0.0002871362940275457,-0.00028705387044303254,0.9985120658671082,0.9998496573819999,0.9986622073578597,1.001339584728734,0.0009145944291173436,0.00015034261800006554
2019-05-01 01:13:00-04:00,,1,0.0,0.0,1.271e-05,,1,-0.19147999999999998,-1000.6744799999999,0.047869999999999996,0.7634350428631458,0.9548750428631458,4990.1769740028,5226.0,,1,0.0,0.0,0.0008853999999999999,,1,0.0,0.0,5.834e-05,-0.19147999999999998,-1000.6744799999999,0.00014358,0.9548750428631458,4990.1769740028,4993.788819875776,0.9567546880979717,9.568462348119589e-05,0.0,9.568462348097384e-05,-9.567546880973055e-05,0.9986076081181721,0.9998496573819999,0.9987577639751555,1.0012437810945274,0.0008190521780534477,0.00015034261800006554
2019-05-01 01:14:00-04:00,,1,0.0,0.0,1.271e-05,,1,-0.19155999999999998,-1001.1883399999999,0.047889999999999995,0.7634350428631458,0.9548750428631458,4990.654411524231,5226.5,,1,0.0,0.0,0.0008856,,1,0.0,0.0,5.835e-05,-0.19155999999999998,-1001.1883399999999,0.00014358,0.9548750428631458,4990.654411524231,4994.266602962255,0.9566631589017507,9.567546880973055e-05,0.0,9.567546880973055e-05,-9.566631589019714e-05,0.9987031503692357,0.9998496573819999,0.9988533205924511,1.0011479957906821,0.0007235099269897738,0.00015034261800006554
2019-05-01 01:15:00-04:00,,1,0.0,0.0,1.271e-05,,1,-0.19155999999999998,-1001.3798999999999,0.047889999999999995,0.7634350428631458,0.9548750428631458,4991.609286567095,5227.5,,1,0.0,0.0,0.0008856,,1,0.0,0.0,5.832e-05,-0.19155999999999998,-1001.3798999999999,0.00014358,0.9548750428631458,4991.609286567095,4995.222169135212,0.9564801530368244,0.00019133263178061632,0.0,0.00019133263178039428,-0.00019129603060741296,0.9988942348713635,0.9998496573819999,0.9990444338270427,1.0009564801530368,0.000532425424861982,0.00015034261800006554
2019-05-01 01:16:00-04:00,,1,0.0,0.0,1.271e-05,,1,-0.19168,-1002.3905599999999,0.04792,0.7634350428631458,0.9548750428631458,4993.519036652821,5229.5,,1,0.0,0.0,0.0008855,,1,0.0,0.0,5.835e-05,-0.19168,-1002.3905599999999,0.00014358,0.9548750428631458,4993.519036652821,4997.133301481128,0.9561143512764126,0.0003825920612146039,0.0,0.0003825920612148259,-0.0003824457405104953,0.9992764038756183,0.9998496573819999,0.9994266602962257,1.000573668610766,0.00015025642060717548,0.00015034261800006554
2019-05-01 01:17:00-04:00,,1,0.0,0.0,1.271e-05,,1,-0.1916,-1001.9721999999999,0.0479,0.7634350428631458,0.9548750428631458,4993.519036652821,5229.5,,1,0.0,0.0,0.0008853999999999999,,1,0.0,0.0,5.836e-05,-0.1916,-1001.9721999999999,0.00014358,0.9548750428631458,4993.519036652821,4997.133301481128,0.9561143512764126,0.0,0.0,0.0,0.0,0.9992764038756183,0.9998496573819999,0.9994266602962257,1.000573668610766,0.00015025642060717548,0.00015034261800006554
2019-05-01 01:18:00-04:00,,1,0.0,0.0,1.273e-05,,1,-0.1916,-1001.8764,0.0479,0.7634350428631458,0.9548750428631458,4993.041599131389,5229.0,,1,0.0,0.0,0.0008853,,1,0.0,0.0,5.836e-05,-0.1916,-1001.8764,0.00014358,0.9548750428631458,4993.041599131389,4996.655518394648,0.9562057754828839,-9.561143512770709e-05,0.0,-9.561143512781811e-05,9.562057754819442e-05,0.9991808616245546,0.9998496573819999,0.9993311036789299,1.000669344042838,0.00024579867167096037,0.00015034261800006554
2019-05-01 01:19:00-04:00,,1,0.0,0.0,1.272e-05,,1,-0.19164,-1002.18138,0.04791,0.7634350428631458,0.9548750428631458,4993.519036652821,5229.5,,1,0.0,0.0,0.0008853999999999999,,1,0.0,0.0,5.839e-05,-0.19164,-1002.18138,0.00014358,0.9548750428631458,4993.519036652821,4997.133301481128,0.9561143512764126,9.562057754841646e-05,0.0,9.562057754841646e-05,-9.561143512759607e-05,0.9992764038756184,0.9998496573819999,0.9994266602962257,1.0005736686107658,0.00015025642060706446,0.00015034261800006554
2019-05-01 01:20:00-04:00,,1,0.0,0.0,1.272e-05,,1,-0.1916,-1001.8764,0.0479,0.7634350428631458,0.9548750428631458,4993.041599131389,5229.0,,1,0.0,0.0,0.0008853,,1,0.0,0.0,5.838e-05,-0.1916,-1001.8764,0.00014358,0.9548750428631458,4993.041599131389,4996.655518394648,0.9562057754828839,-9.561143512770709e-05,0.0,-9.561143512781811e-05,9.562057754819442e-05,0.9991808616245547,0.9998496573819999,0.9993311036789299,1.0006693440428378,0.00024579867167084934,0.00015034261800006554
2019-05-01 01:21:00-04:00,,1,0.0,0.0,1.272e-05,,1,-0.19164,-1002.18138,0.04791,0.7634350428631458,0.9548750428631458,4993.519036652821,5229.5,,1,0.0,0.0,0.0008853999999999999,,1,0.0,0.0,5.838e-05,-0.19164,-1002.18138,0.00014358,0.9548750428631458,4993.519036652821,4997.133301481128,0.9561143512764126,9.562057754841646e-05,0.0,9.562057754841646e-05,-9.561143512759607e-05,0.9992764038756186,0.9998496573819999,0.9994266602962257,1.0005736686107656,0.00015025642060695343,0.00015034261800006554
