Start Date,End Date,Instrument(s),ols_window,zscore_exit,zscore_entry,Total USD Return,Total BTC Return,Sharpe Ratio,BTC Sharpe Ratio,Max Drawdown,BTC Max Drawdown,Drawdown Duration,BTC Drawdown Duration,Avg. winning trade,Median duration,Avg. losing trade,Median returns winning,Largest losing trade,Gross loss,Largest winning trade,Avg duration,Avg returns losing,Median returns losing,Profit factor,Winning round trips,Percent profitable,Total profit,Shortest duration,Median returns all round trips,Losing round trips,Longest duration,Avg returns all round trips,Gross profit,Avg returns winning,Total number of round trips,Ratio Avg. Win:Avg. Loss,Avg. trade net profit,Even round trips
1/3/2019,5/3/2019,bitmex:EOS/BTC.ADA/BTC,200,1.5,4.5,-2.37%,0.21%,-0.18,0.37,4.16%,0.02%,4153,573,1.1845258203387188,0 days 00:29:00,-0.5105710308807263,0.006008320385407987,-0.00782128571358692,-2.5528551544036318,0.013244203618739606,0 days 02:02:33.333333,-0.0026660849501059106,-0.0018784550782761898,6.03200523846432,13.0,0.7222222222222222,12.845980509999713,0 days 00:07:00,0.0031574328886474308,5.0,0 days 07:57:00,0.0037965696205840183,15.398835664403347,0.006282205993926298,18.0,2.320002014793969,0.7136655838888729,0.0
1/3/2019,5/3/2019,bitmex:EOS/BTC.ADA/BTC,200,1.5,5.0,-2.38%,0.20%,-0.18,0.36,4.17%,0.02%,4153,496,1.2718987885821265,0 days 00:33:00,-0.730042394801235,0.006608160520415503,-0.00782128571358692,-2.190127184403705,0.013244203618739606,0 days 01:29:42.857142,-0.0038023934320484706,-0.002994464158176377,6.388161735096961,11.0,0.7857142857142857,11.800759489999688,0 days 00:06:00,0.004527634283514256,3.0,0 days 07:30:00,0.004487130001551264,13.990886674403395,0.006747909119805737,14.0,1.7422259277537162,0.8429113921428348,0.0
1/3/2019,5/3/2019,bitmex:EOS/BTC.ADA/BTC,300,0.5,4.0,-2.60%,-0.02%,-0.20,-0.07,4.37%,0.06%,4153,3548,1.7183463318749792,0 days 02:33:00,-2.1456788374999842,0.00915142236671903,-0.021285939135089263,-12.874073024999905,0.014556589540018518,0 days 03:40:08.571428,-0.011356883467551484,-0.009256862849766147,1.0677872207424377,8.0,0.5714285714285714,0.8726976299999278,0 days 00:24:00,0.003925399699738254,6.0,0 days 08:19:00,0.00028973158134260073,13.746770654999835,0.009024692868013166,14.0,0.8008404155568281,0.062335544999994844,0.0
1/3/2019,5/3/2019,bitmex:EOS/BTC.ADA/BTC,300,0.5,4.5,-2.64%,-0.07%,-0.20,-0.23,4.41%,0.07%,4153,4246,1.497738239999995,0 days 04:05:00,-2.712879537499986,0.008772037302856351,-0.021285939135089263,-10.851518149999944,0.01330831562414692,0 days 04:31:48,-0.014388947157845583,-0.01485666798101274,0.8281264718706679,6.0,0.6,-1.8650887099999744,0 days 00:23:00,0.0035954470438190884,4.0,0 days 08:19:00,-0.0010241499564709524,8.98642943999997,0.00788571484444547,10.0,0.5520843145804453,-0.1865088709999974,0.0
1/3/2019,5/3/2019,bitmex:EOS/BTC.ADA/BTC,300,0.5,5.0,-2.49%,0.09%,-0.19,0.19,4.30%,0.04%,3888,1847,3.178224234230493,0 days 05:48:30,-1.701862705480493,0.010910275122798291,-0.021111279523352275,-6.807450821921972,0.03915611956796628,0 days 05:25:00,-0.009032024995682522,-0.007004574806520357,1.867497433251041,4.0,0.5,5.905446115,0 days 01:44:00,0.002111482163299241,4.0,0 days 08:19:00,0.003759900625471045,12.712896936921972,0.016551826246624612,8.0,1.867497433251041,0.738180764375,0.0
1/3/2019,5/3/2019,bitmex:EOS/BTC.ADA/BTC,300,1.0,4.0,-2.46%,0.12%,-0.19,0.22,4.33%,0.08%,4153,3546,1.3449030241666697,0 days 01:42:00,-2.0252834062500433,0.005626085102643206,-0.021182149355010286,-8.101133625000173,0.02018210468228164,0 days 02:13:52.500000,-0.01064798484176392,-0.00812799498334488,1.992170113105583,12.0,0.75,8.037702664999866,0 days 00:18:00,0.004017876018425016,4.0,0 days 07:21:00,0.0026717373006753023,16.138836290000036,0.0071116446814883764,16.0,0.6640567043685277,0.5023564165624916,0.0
1/3/2019,5/3/2019,bitmex:EOS/BTC.ADA/BTC,300,1.0,4.5,-2.51%,0.07%,-0.19,0.14,4.38%,0.08%,4153,4035,1.2719087311111026,0 days 01:42:00,-2.141153916666723,0.004644087024703488,-0.021182149355010286,-6.423461750000169,0.02018210468228164,0 days 02:28:30,-0.011271340186080553,-0.007478071157875741,1.7820886969552858,9.0,0.75,5.023716829999753,0 days 00:17:00,0.004017876018425016,3.0,0 days 07:21:00,0.0022501112406834445,11.447178579999921,0.006757261716271445,12.0,0.594029565651762,0.41864306916664606,0.0
1/3/2019,5/3/2019,bitmex:EOS/BTC.ADA/BTC,300,1.0,5.0,-2.35%,0.24%,-0.18,0.40,4.25%,0.01%,3888,147,2.231568638588349,0 days 01:30:00,-0.8006572117061181,0.006608083180582923,-0.005290855629725636,-2.4019716351183544,0.03828682128262973,0 days 02:47:36,-0.0041734028161795654,-0.005153800045355637,6.503399224924127,7.0,0.7,13.21900883500009,0 days 01:18:00,0.0034740333755852214,3.0,0 days 07:21:00,0.006954828078420172,15.620980470118445,0.011724069890391486,10.0,2.7871710963960545,1.321900883500009,0.0
1/3/2019,5/3/2019,bitmex:EOS/BTC.ADA/BTC,300,1.5,4.0,-2.47%,0.11%,-0.19,0.18,4.25%,0.10%,4153,3659,1.4459178074999885,0 days 00:54:00,-2.4695615187500133,0.007122116158424316,-0.028541336229545324,-9.878246075000053,0.017110360360360097,0 days 01:49:52.500000,-0.012975353851624271,-0.009103139565798064,1.7564872911914953,12.0,0.75,7.472767614999809,0 days 00:12:00,0.0037256436570322895,4.0,0 days 07:41:00,0.0024920289644516052,17.351013689999863,0.007647823236476898,16.0,0.5854957637304984,0.46704797593748815,0.0
1/3/2019,5/3/2019,bitmex:EOS/BTC.ADA/BTC,300,1.5,4.5,-2.52%,0.06%,-0.19,0.10,4.30%,0.10%,4153,3987,1.4065951088888604,0 days 00:54:00,-2.733524733333349,0.0061370646533670005,-0.028541336229545324,-8.200574200000048,0.017110360360360097,0 days 01:56:30,-0.014374498865894356,-0.009428360322782109,1.5437158022421977,9.0,0.75,4.458781779999696,0 days 00:11:00,0.004445337627386231,3.0,0 days 07:41:00,0.002010807476765373,12.659355979999743,0.00747257625765195,12.0,0.5145719340807327,0.371565148333308,0.0
1/3/2019,5/3/2019,bitmex:EOS/BTC.ADA/BTC,300,1.5,5.0,-2.35%,0.23%,-0.18,0.39,4.21%,0.01%,4153,83,2.049751975671279,0 days 00:42:00,-1.7252594476852194,0.006519804288127757,-0.012746975612438016,-3.450518895370439,0.03644712837191763,0 days 02:10:24,-0.008950387828896827,-0.008950387828896827,4.752333287428581,8.0,0.8,12.947496909999794,0 days 00:41:00,0.004066917104882509,2.0,0 days 07:41:00,0.0068350771695631805,16.398015805370232,0.010781443419178183,10.0,1.1880833218571452,1.2947496909999794,0.0
1/3/2019,5/3/2019,bitmex:EOS/BTC.ADA/BTC,400,0.5,4.0,-2.60%,-0.02%,-0.20,-0.06,4.37%,0.07%,4153,3548,1.8717573750000582,0 days 04:43:30,-2.4648077399999715,0.008837734145074183,-0.02302224081809781,-12.324038699999857,0.017168548738514564,0 days 04:14:30,-0.0130493145727688,-0.011806243654199704,1.0631499903518284,7.0,0.5833333333333334,0.778262925000548,0 days 00:31:00,0.004434915656852126,5.0,0 days 07:39:00,0.0003106412499189603,13.102301625000408,0.009853466837553075,12.0,0.759392850251306,0.06485524375004566,0.0
1/3/2019,5/3/2019,bitmex:EOS/BTC.ADA/BTC,400,0.5,4.5,-2.62%,-0.04%,-0.20,-0.13,4.39%,0.07%,4153,4246,2.343103022000053,0 days 04:52:00,-2.454813139999973,0.012496344941639837,-0.02302224081809781,-12.274065699999866,0.017168548738514564,0 days 04:50:48,-0.012996684662496117,-0.011806243654199704,0.9544934332558113,5.0,0.5,-0.5585505899996028,0 days 00:29:00,0.0033928251725564114,5.0,0 days 07:39:00,-0.00033410096020742924,11.715515110000265,0.012328482742081256,10.0,0.9544934332558114,-0.05585505899996024,0.0
1/3/2019,5/3/2019,bitmex:EOS/BTC.ADA/BTC,400,0.5,5.0,-2.54%,0.03%,-0.19,0.09,4.32%,0.03%,4153,674,2.0731584327339547,0 days 05:45:30,-2.491162317889854,0.0077051596627800934,-0.020374648970782193,-7.473486953669562,0.017168548738514564,0 days 05:56:15,-0.013191110156783778,-0.011806243654199704,1.387008798962318,5.0,0.625,2.89230521000021,0 days 04:35:00,0.007420390288173701,3.0,0 days 07:39:00,0.0018605864900517848,10.365792163669774,0.010891604478153122,8.0,0.8322052793773909,0.3615381512500263,0.0
1/3/2019,5/3/2019,bitmex:EOS/BTC.ADA/BTC,400,1.0,4.0,-2.57%,0.01%,-0.20,0.03,4.36%,0.06%,4153,3851,1.0740017318749826,0 days 02:55:30,-1.6129328749999958,0.005436551894835934,-0.019032424608989434,-6.451731499999983,0.012248632439487397,0 days 03:07:30,-0.008497573027021603,-0.007080381683778739,1.3317376668573209,8.0,0.6666666666666666,2.140282354999879,0 days 00:29:00,0.003387792744934173,4.0,0 days 07:30:00,0.0009355542803064671,8.59201385499986,0.005652117933970502,12.0,0.6658688334286604,0.1783568629166565,0.0
1/3/2019,5/3/2019,bitmex:EOS/BTC.ADA/BTC,400,1.0,4.5,-2.58%,-0.00%,-0.20,-0.01,4.38%,0.07%,4153,4246,1.2663009449999987,0 days 03:53:00,-1.6004396249999981,0.00682546119661062,-0.019032424608989434,-6.401758499999993,0.013784603216452647,0 days 03:32:36,-0.00843171467638436,-0.007080381683778739,1.1868310355662435,6.0,0.6,1.1960471700000004,0 days 00:27:00,0.002474453979230706,4.0,0 days 07:30:00,0.0006250470053323484,7.5978056699999925,0.00666288812647682,10.0,0.7912206903774955,0.11960471700000004,0.0
1/3/2019,5/3/2019,bitmex:EOS/BTC.ADA/BTC,400,1.0,5.0,-2.52%,0.06%,-0.19,0.16,4.31%,0.02%,4153,1452,1.0699596809480039,0 days 03:54:00,-1.1047367628439964,0.006226884533607636,-0.008211075259406087,-2.2094735256879927,0.009884425358844144,0 days 04:19:00,-0.005777841458253292,-0.005777841458253292,2.9055600852646646,6.0,0.75,4.210284560000031,0 days 01:58:00,0.004840993089933089,2.0,0 days 07:30:00,0.002765729060160231,6.419758085688024,0.005613585899631405,8.0,0.9685200284215548,0.5262855700000038,0.0
1/3/2019,5/3/2019,bitmex:EOS/BTC.ADA/BTC,400,1.5,4.0,-2.53%,0.05%,-0.19,0.11,4.32%,0.09%,4153,3663,1.3578654075000554,0 days 01:01:30,-1.6605272625000231,0.006806374329244191,-0.021158120874592946,-6.6421090500000926,0.01667506228642476,0 days 01:59:00,-0.008738961485060542,-0.006500310467054859,1.63546294982921,8.0,0.6666666666666666,4.220814210000351,0 days 00:12:00,0.002091662256066928,4.0,0 days 07:20:00,0.0018638702903479999,10.862923260000443,0.007165286178052271,12.0,0.817731474914605,0.35173451750002926,0.0
1/3/2019,5/3/2019,bitmex:EOS/BTC.ADA/BTC,400,1.5,4.5,-2.54%,0.04%,-0.19,0.08,4.34%,0.09%,4153,3663,1.622644057500071,0 days 01:18:00,-1.648034012500026,0.008982228604910627,-0.021158120874592946,-6.592136050000104,0.01667506228642476,0 days 02:20:00,-0.008673103134423299,-0.006500310467054859,1.4768906878067654,6.0,0.6,3.1437282950003245,0 days 00:27:00,0.0014815169166467884,4.0,0 days 07:20:00,0.0016694744008299046,9.735864345000426,0.008564526090998706,10.0,0.9845937918711768,0.3143728295000325,0.0
1/3/2019,5/3/2019,bitmex:EOS/BTC.ADA/BTC,400,1.5,5.0,-2.48%,0.10%,-0.19,0.23,4.27%,0.03%,4153,550,1.3665288243654752,0 days 01:34:00,-1.0226417905963618,0.007694289803528853,-0.005499337867907912,-2.0452835811927237,0.01667506228642476,0 days 02:48:15,-0.005326568956631774,-0.005326568956631774,4.008819618750099,6.0,0.75,6.153889365000127,0 days 00:45:00,0.004288428568103994,2.0,0 days 07:20:00,0.0040713446166253005,8.199172946192851,0.007203982474377659,8.0,1.3362732062500329,0.7692361706250159,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,200,0.5,4.0,22.89%,0.33%,0.40,0.19,12.47%,0.22%,2085,2520,4.728090892277417,0 days 01:28:00,-4.861702122791187,0.01410869712139861,-0.047030076261285185,-38.893616982329505,0.0817378251914568,0 days 02:39:06,-0.020502111528500747,-0.017789503411792477,1.4587764036732893,12.0,0.6,17.84347372499949,0 days 00:24:00,0.0034528018910943746,8.0,0 days 08:58:00,0.00397279227056217,56.737090707329,0.020289394803270782,20.0,0.9725176024488598,0.8921736862499747,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,200,0.5,4.5,22.81%,0.26%,0.39,0.15,12.48%,0.22%,2085,2520,5.533257047522445,0 days 02:50:30,-5.259308265863249,0.014763093704470933,-0.047030076261285185,-31.55584959517949,0.08166304080856095,0 days 03:09:21.428571,-0.022491846843996247,-0.02198982279875594,1.4027844899774684,8.0,0.5714285714285714,12.710206785000073,0 days 00:29:00,0.0018919825756666103,6.0,0 days 08:58:00,0.004146920864352044,44.26605638017956,0.02412599664561326,14.0,1.0520883674831012,0.9078719132142915,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,200,0.5,5.0,22.44%,-0.03%,0.39,-0.41,12.46%,0.03%,2085,3938,0.2726234999998898,0 days 03:25:00,-0.5169618566666421,0.001053406941970391,-0.003471267728565469,-1.5508855699999262,0.001053406941970391,0 days 03:25:00,-0.002218448733410982,-0.0027894359168114994,0.17578569642627,1.0,0.25,-1.2782620700000364,0 days 03:01:00,-0.0015920392358337388,3.0,0 days 03:49:00,-0.001400484814565639,0.2726234999998898,0.001053406941970391,4.0,0.5273570892788101,-0.3195655175000091,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,200,1.0,4.0,22.84%,0.29%,0.39,0.17,12.49%,0.22%,2085,2520,4.583709576120923,0 days 00:56:30,-3.928718091925605,0.009224689504572241,-0.047030076261285185,-35.35846282733044,0.08082797649247052,0 days 02:24:18,-0.016681101554633638,-0.01349910187999291,1.4259897434895623,11.0,0.55,15.062342509999711,0 days 00:21:00,0.002096429121520681,9.0,0 days 08:11:00,0.003416541847514017,50.42080533733016,0.01986006826745301,20.0,1.1667188810369145,0.7531171254999853,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,200,1.0,4.5,22.75%,0.21%,0.39,0.12,12.48%,0.22%,2085,3447,5.159269218847298,0 days 02:11:00,-5.3439576676297404,0.011190995583765248,-0.047030076261285185,-32.06374600577844,0.08075331785447976,0 days 02:59:51.428571,-0.022791926457366166,-0.021293743827915504,1.2872530160181554,8.0,0.5714285714285714,9.210407744999943,0 days 00:29:00,0.005234027769196575,6.0,0 days 08:11:00,0.0032135521628963324,41.27415375077838,0.02271766112809321,14.0,0.9654397620136165,0.6578862674999959,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,200,1.0,5.0,22.44%,-0.04%,0.39,-0.40,12.46%,0.04%,2085,3938,1.190991749999883,0 days 02:13:30,-0.8888409399999696,0.004601947290970325,-0.008633499357264925,-2.666522819999909,0.004601947290970325,0 days 02:13:30,-0.0035840072598370813,-0.0020611057225992132,0.4466459994517968,1.0,0.25,-1.475531070000026,0 days 02:11:00,-0.00105926121112316,3.0,0 days 02:16:00,-0.00153751862213523,1.190991749999883,0.004601947290970325,4.0,1.3399379983553905,-0.3688827675000065,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,200,1.5,4.0,22.98%,0.40%,0.40,0.43,12.50%,0.02%,2085,485,4.451634143875017,0 days 00:35:00,-4.289608179339301,0.012471719040982453,-0.05243741173628722,-30.027257255375105,0.07611826940221553,0 days 02:09:21,-0.018324945733030378,-0.004586328271426294,1.9272903741488356,13.0,0.65,27.843986615000127,0 days 00:20:00,0.002629962111684974,7.0,0 days 06:43:00,0.00595827230902609,57.871243870375224,0.019033851254748803,20.0,1.037771739926296,1.3921993307500062,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,200,1.5,4.5,22.87%,0.32%,0.39,0.36,12.49%,0.01%,2085,432,5.454043922870785,0 days 00:44:30,-5.574925469167438,0.013782823092697051,-0.05243741173628722,-27.87462734583719,0.07604387778262411,0 days 02:50:17.142857,-0.02388877245941915,-0.022700162487872766,1.7609704587913584,9.0,0.6428571428571429,21.211767959999868,0 days 00:20:00,0.006998254775090052,5.0,0 days 06:43:00,0.006625996122519522,49.08639530583706,0.023578645334707674,14.0,0.9783169215507548,1.5151262828571337,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,200,1.5,5.0,22.53%,0.03%,0.39,0.17,12.47%,0.01%,2085,2604,1.839906799999945,0 days 00:36:00,-0.48917010999993105,0.007304979682775406,-0.0033867276689292696,-0.9783402199998621,0.012692459473207067,0 days 00:36:00,-0.001947415798272081,-0.001947415798272081,3.7612821437520054,2.0,0.5,2.701473380000028,0 days 00:35:00,0.0007046979823644268,2.0,0 days 00:37:00,0.002678781942251663,3.67981359999989,0.007304979682775406,4.0,3.7612821437520054,0.675368345000007,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,300,0.5,4.0,22.19%,-0.25%,0.38,-0.13,12.63%,0.52%,2085,3447,4.502867690452908,0 days 01:26:30,-7.094469483786256,0.01010673832106183,-0.08357743750822778,-42.566816902717534,0.08159921820570956,0 days 02:12:15,-0.02960977159909133,-0.018622429266494996,0.6347011148252578,6.0,0.5,-15.549610760000078,0 days 00:38:00,-0.0010667396659420876,6.0,0 days 07:38:00,-0.004349350796052994,27.01720614271745,0.020911070006985347,12.0,0.6347011148252579,-1.2958008966666732,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,300,0.5,4.5,22.18%,-0.25%,0.38,-0.13,12.63%,0.52%,2085,3447,5.027498564543476,0 days 01:26:00,-8.22533805754349,0.010360731663881368,-0.08357743750822778,-41.12669028771745,0.08239556706055842,0 days 02:11:06,-0.03414674551026666,-0.017637326889116182,0.6112209041587947,5.0,0.5,-15.989197465000068,0 days 00:38:00,-0.0029552501349547097,5.0,0 days 07:38:00,-0.005432370363281468,25.137492822717384,0.02328200478370373,10.0,0.6112209041587947,-1.5989197465000067,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,300,0.5,5.0,22.55%,0.05%,0.39,0.19,12.47%,0.01%,2085,55,5.244514099999991,0 days 00:55:00,-2.493160605000087,0.025524323941988898,-0.011930276342117897,-2.493160605000087,0.025524323941988898,0 days 00:55:00,-0.011930276342117897,-0.011930276342117897,2.10356047239075,1.0,0.5,2.751353494999904,0 days 00:55:00,0.006797023799935501,1.0,0 days 00:55:00,0.006797023799935501,5.244514099999991,0.025524323941988898,2.0,2.10356047239075,1.375676747499952,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,300,1.0,4.0,22.60%,0.09%,0.39,0.06,12.47%,0.22%,2085,3447,3.620937451499994,0 days 00:57:30,-6.462336793000009,0.004628333240741371,-0.047030076261285185,-25.849347172000037,0.08231992796145524,0 days 01:34:35,-0.027852084055260032,-0.023370466535319386,1.1206278990046405,8.0,0.6666666666666666,3.118152439999913,0 days 00:24:00,0.002875293300966711,4.0,0 days 05:07:00,0.0017492013665899766,28.96749961199995,0.01654984407751498,12.0,0.5603139495023203,0.25984603666665945,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,300,1.0,4.5,22.60%,0.09%,0.39,0.06,12.47%,0.22%,2085,3447,4.631498418666666,0 days 00:55:00,-6.238403625499998,0.007880146451434469,-0.047030076261285185,-24.953614501999994,0.08311680745314166,0 days 01:41:30,-0.02678233172349283,-0.021230961871784984,1.1136258640916632,6.0,0.6,2.8353760100000036,0 days 00:24:00,0.0018612932175641978,4.0,0 days 05:07:00,0.0019613138664372302,27.788990511999998,0.021123744259723937,10.0,0.7424172427277754,0.28353760100000036,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,300,1.0,5.0,22.53%,0.04%,0.39,0.18,12.47%,0.01%,2085,54,5.546746100000021,0 days 00:54:00,-3.4806217499999987,0.026995245237373722,-0.01665547708262642,-3.4806217499999987,0.026995245237373722,0 days 00:54:00,-0.01665547708262642,-0.01665547708262642,1.5936078374503129,1.0,0.5,2.0661243500000226,0 days 00:54:00,0.0051698840773736505,1.0,0 days 00:54:00,0.0051698840773736505,5.546746100000021,0.026995245237373722,2.0,1.5936078374503129,1.0330621750000113,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,300,1.5,4.0,22.75%,0.22%,0.39,0.36,12.49%,0.01%,2085,60,4.096226062750014,0 days 00:48:00,-4.495183931750011,0.005975453100856744,-0.047030076261285185,-17.980735727000045,0.08231992796145524,0 days 01:00:50,-0.019835085805664635,-0.016028096051499102,1.822495419516825,8.0,0.6666666666666666,14.789072775000065,0 days 00:21:00,0.002573602579964531,4.0,0 days 02:49:00,0.005765600225665905,32.76980850200011,0.01856594324133118,12.0,0.9112477097584125,1.2324227312500053,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,300,1.5,4.5,22.76%,0.22%,0.39,0.37,12.49%,0.01%,2085,55,5.33221707700002,0 days 00:41:00,-4.27125076425,0.014933090799074733,-0.047030076261285185,-17.085003057,0.08311680745314166,0 days 01:02:24,-0.018765333473897434,-0.013888591387964699,1.872595653349441,6.0,0.6,14.908299405000111,0 days 00:21:00,0.0034294908317386887,4.0,0 days 02:49:00,0.006976067531871621,31.993302462000116,0.02413700153571766,10.0,1.2483971022329607,1.4908299405000114,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,300,1.5,5.0,22.53%,0.04%,0.39,0.18,12.47%,0.01%,2085,54,5.546746100000021,0 days 00:54:00,-3.4806217499999987,0.026995245237373722,-0.01665547708262642,-3.4806217499999987,0.026995245237373722,0 days 00:54:00,-0.01665547708262642,-0.01665547708262642,1.5936078374503129,1.0,0.5,2.0661243500000226,0 days 00:54:00,0.0051698840773736505,1.0,0 days 00:54:00,0.0051698840773736505,5.546746100000021,0.026995245237373722,2.0,1.5936078374503129,1.0330621750000113,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,400,0.5,4.0,22.18%,-0.25%,0.38,-0.14,12.63%,0.51%,2085,3447,8.053779132844031,0 days 01:12:00,-8.359760609706427,0.01855075160731003,-0.08310076119575117,-41.798803048532136,0.08239556706055842,0 days 02:22:37.500000,-0.03467170425697159,-0.017637326889116182,0.5780389780654395,3.0,0.375,-17.637465650000042,0 days 00:38:00,-0.012446340943484045,5.0,0 days 07:39:00,-0.00773489177228582,24.161337398532094,0.03715979570219046,8.0,0.9633982967757325,-2.2046832062500052,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,400,0.5,4.5,22.61%,0.10%,0.39,0.07,12.47%,0.22%,2085,3447,10.761107978499972,0 days 00:55:00,-4.686820919250013,0.05024410277175785,-0.04772775131302249,-18.747283677000052,0.08166176761003162,0 days 01:02:20,-0.02034603227185662,-0.01478380161561704,1.1480178316928278,2.0,0.3333333333333333,2.7749322799998906,0 days 00:38:00,-0.008009525442643908,4.0,0 days 01:28:00,0.0031840127426815373,21.522215956999943,0.05024410277175785,6.0,2.2960356633856556,0.4624887133333151,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,400,0.5,5.0,22.96%,0.39%,0.40,0.31,12.51%,0.01%,1301,87,11.026574493000012,0 days 01:10:30,-3.0863855727500065,0.0515478364342622,-0.029186825607351814,-12.345542291000026,0.08427635921745355,0 days 01:28:20,-0.013375802225675543,-0.010698647519832518,1.7863248503937248,2.0,0.3333333333333333,9.707606694999999,0 days 00:54:00,-0.0060446022431774,4.0,0 days 03:14:00,0.008265410660970371,22.053148986000025,0.0515478364342622,6.0,3.5726497007874496,1.6179344491666665,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,400,1.0,4.0,22.66%,0.14%,0.39,0.10,12.48%,0.22%,2085,3447,6.981538890499984,0 days 00:53:00,-5.454443625499986,0.019236539517146704,-0.047030076261285185,-21.817774501999946,0.08311680745314166,0 days 01:12:37.500000,-0.023688083453347768,-0.018863449415879054,1.2799726919645293,4.0,0.5,6.108381059999993,0 days 00:24:00,-0.0025216308118351234,4.0,0 days 02:47:00,0.003973706221340191,27.926155561999938,0.031635495896028154,8.0,1.2799726919645293,0.7635476324999991,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,400,1.0,4.5,22.59%,0.09%,0.39,0.06,12.47%,0.22%,2085,3447,6.865041523999985,0 days 00:44:30,-6.189697884000011,0.007591594317534835,-0.047030076261285185,-18.56909365200003,0.08238251904477,0 days 00:40:50,-0.027107626744342594,-0.017637326889116182,1.1091076903358559,3.0,0.5,2.026030919999928,0 days 00:24:00,-0.004780098653003572,3.0,0 days 00:54:00,0.002624418817649387,20.595124571999957,0.03235646437964137,6.0,1.1091076903358557,0.33767181999998797,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,400,1.0,5.0,22.92%,0.35%,0.40,0.29,12.51%,0.01%,1301,53,7.140126312000048,0 days 00:53:00,-5.2141948086666785,0.008278101607355046,-0.028503243801588567,-15.642584426000035,0.08499700992618708,0 days 01:02:00,-0.02262431806833831,-0.025487281978927204,1.3693631661272452,3.0,0.5,5.77779451000011,0 days 00:23:00,-0.003149019982680765,3.0,0 days 02:45:00,0.005497757631277471,21.420378936000144,0.03361983333089325,6.0,1.3693631661272452,0.962965751666685,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,400,1.5,4.0,22.65%,0.14%,0.39,0.10,12.48%,0.21%,2085,3449,6.434429518000011,0 days 00:53:00,-4.358632761749992,0.016215394692043594,-0.047030076261285185,-17.434531046999968,0.08311680745314166,0 days 01:12:07.500000,-0.019123632152493835,-0.013888591387964699,1.4762495189928746,4.0,0.5,8.303187025000076,0 days 00:21:00,0.00033577838677642513,4.0,0 days 02:49:00,0.005176486821695889,25.737718072000042,0.029476605795885617,8.0,1.4762495189928746,1.0378983781250095,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,400,1.5,4.5,22.60%,0.09%,0.39,0.06,12.47%,0.21%,2085,3449,6.564721782333315,0 days 00:43:30,-4.922983273999994,0.008769799241284779,-0.047030076261285185,-14.768949821999982,0.08238251904477,0 days 00:39:30,-0.02179094097222412,-0.01665547708262642,1.3334844782032715,3.0,0.5,4.925215524999964,0 days 00:21:00,0.00034195444005417094,3.0,0 days 00:54:00,0.004691778970375251,19.694165346999945,0.031174498912974625,6.0,1.3334844782032715,0.8208692541666607,0.0
1/4/2019,5/4/2019,bitmex:XRP/BTC.EOS/BTC,400,1.5,5.0,22.68%,0.16%,0.39,0.11,12.48%,0.18%,2085,3449,6.840442862000036,0 days 00:44:00,-3.464946288666654,0.009954587775885185,-0.028503243801588567,-10.394838865999962,0.08499700992618708,0 days 00:39:20,-0.015348585689157377,-0.013882428424499155,1.97418438616903,3.0,0.5,10.126489720000146,0 days 00:20:00,-0.0006480750761260422,3.0,0 days 00:55:00,0.00854496255395541,20.52132858600011,0.0324385107970682,6.0,1.9741843861690298,1.687748286666691,0.0
