datetime,bitmex-BTC/USD-fill,bitmex-BTC/USD-price,bitmex-ETH/USD-fill,bitmex-ETH/USD-price,cash,commission,total,bitmex-BTC/USD,bitmex-ETH/USD,returns,equity_curve,drawdown
2019-03-30 09:23:00,,4091.5,,147.98,109578.02530773295,2972.058726014456,106673.47953482725,109921.24679217358,-112825.79256507927,-0.0005714663201810133,1.0667347953482789,0.029561006250837574
2019-03-30 09:24:00,,4106.5,,148.15,109578.02530773295,2972.058726014456,106946.85118759342,110324.23315460364,-112955.4072747432,0.0025626955636797177,1.0694685118759406,0.02682728972317583
2019-03-30 09:25:00,,4103.5,,148.32,109578.02530773295,2972.058726014456,106736.63920544351,110243.63588211763,-113085.02198440708,-0.0019655742999031833,1.0673663920544416,0.028929409544674822
2019-03-30 09:26:00,,4110.0,,148.4,109578.02530773295,2972.058726014456,106850.27147167429,110418.26330583732,-113146.01714189598,0.0010646041235387038,1.0685027147167494,0.027793086882367035
2019-03-30 09:27:00,,4105.5,,148.31,109578.02530773295,2972.058726014456,106797.9951151203,110297.3673971083,-113077.39758972097,-0.0004892487013273827,1.0679799511512094,0.028315850447907076
2019-03-30 09:28:00,,4111.5,,147.93,109578.02530773295,2972.058726014456,107248.91665816454,110458.56194208033,-112787.67059164874,0.004222191086622695,1.0724891665816518,0.023806635017464606
2019-03-30 09:29:00,,4108.5,,147.81,109578.02530773295,2972.058726014456,107259.81212191186,110377.96466959431,-112696.1778554154,0.00010159043174340354,1.072598121219125,0.023697680379991537
2019-03-30 09:30:00,,4114.5,,148.09,109578.02530773295,2972.058726014456,107207.52361567278,110539.15921456635,-112909.66090662652,-0.00048749391971392164,1.072075236156734,0.02422056544238238
2019-03-30 09:31:00,,4111.0,,148.1,109578.02530773295,2972.058726014456,107105.86906975298,110445.12906333266,-112917.28530131263,-0.0009482034701614461,1.0710586906975361,0.025237110901580317
2019-03-30 09:32:00,,4108.5,,148.09,109578.02530773295,2972.058726014456,107046.32907070074,110377.96466959431,-112909.66090662652,-0.0005558985662444949,1.0704632907070137,0.0258325108921027
2019-03-30 09:33:00,,4106.5,,147.76,109578.02530773295,2972.058726014456,107244.20258035179,110324.23315460364,-112658.05588198482,0.0018484847763473589,1.0724420258035243,0.023853775795592114
2019-03-30 09:34:00,,4106.0,,147.76,109578.02530773295,2972.058726014456,107230.76970160409,110310.80027585597,-112658.05588198482,-0.00012525505737837062,1.0723076970160472,0.023988104583069214
2019-03-30 09:35:00,,4110.0,,147.68,109578.02530773295,2972.058726014456,107399.22788907432,110418.26330583732,-112597.06072449595,0.001570987394187373,1.0739922788907494,0.022303522708366996
2019-03-30 09:36:00,,4109.5,,147.67,109578.02530773295,2972.058726014456,107393.41940501278,110404.83042708965,-112589.43632980982,-5.408310819077222e-05,1.0739341940501341,0.02236160754898231
2019-03-30 09:37:00,,4116.0,,147.86,109578.02530773295,2972.058726014456,107423.18332969635,110579.45785080934,-112734.29982884596,0.00027714849614124404,1.0742318332969698,0.02206396830214663
2019-03-30 09:38:00,,4115.0,,147.89,109578.02530773295,2972.058726014456,107373.4443881427,110552.592093314,-112757.17301290427,-0.00046301868937348445,1.0737344438814334,0.022561357717683084
2019-03-30 09:39:00,,4117.5,,147.92,109578.02530773295,2972.058726014456,107417.73559782268,110619.75648705235,-112780.0461969626,0.000412496869522716,1.074177355978233,0.022118445620883387
2019-03-30 09:40:00,,4118.0,,148.01,109578.02530773295,2972.058726014456,107362.54892439536,110633.18936580002,-112848.66574913762,-0.0005137575570755004,1.0736254892439598,0.022670312355156597
2019-03-30 09:41:00,,4115.0,,148.03,109578.02530773295,2972.058726014456,107266.70286253712,110552.592093314,-112863.91453850985,-0.0008927327342586056,1.0726670286253774,0.023628772973739
2019-03-30 09:42:00,,4113.0,,147.72,109578.02530773295,2972.058726014456,107449.32758281591,110498.86057832334,-112627.55830324038,0.0017025294467456487,1.0744932758281653,0.021802525770951098
2019-03-30 09:43:00,,4116.5,,147.77,109578.02530773295,2972.058726014456,107505.23576061899,110592.89072955701,-112665.68027667096,0.0005203213371436366,1.075052357606196,0.02124344399292033
2019-03-30 09:44:00,,4117.0,,147.87814736,109578.02530773295,2972.058726014456,107436.21282367659,110606.32360830468,-112748.13609236106,-0.0006420425614999115,1.0743621282367721,0.021933673362344308
2019-03-30 09:45:00,,4119.5,,148.01,109578.02530773295,2972.058726014456,107402.84756063834,110673.48800204303,-112848.66574913762,-0.00031055881589014955,1.0740284756063896,0.02226732599272685
2019-03-30 09:46:00,,4119.5,,148.13,109578.02530773295,2972.058726014456,107311.354824405,110673.48800204303,-112940.15848537096,-0.0008518650884157264,1.0731135482440561,0.0231822533550603
2019-03-30 09:47:00,,4123.5,,148.29,109578.02530773295,2972.058726014456,107296.82753940858,110780.95103202437,-113062.14880034875,-0.00013537509632788325,1.072968275394092,0.02332752620502454
2019-03-30 09:48:00,,4124.0,,148.36,109578.02530773295,2972.058726014456,107256.88965535346,110794.38391077204,-113115.51956315154,-0.0003722186850347864,1.0725688965535407,0.02372690504557573
2019-03-30 09:49:00,,4126.5,,148.37,109578.02530773295,2972.058726014456,107316.4296544057,110861.54830451039,-113123.14395783764,0.0005551158461107875,1.073164296544063,0.023131505055053347
2019-03-30 09:50:00,,4125.5,,148.2,109578.02530773295,2972.058726014456,107419.17860657426,110834.68254701505,-112993.52924817374,0.0009574391591244957,1.0741917860657486,0.022104015533367827
2019-03-30 09:51:00,,4126.0,,148.14398886,109578.02530773295,2972.058726014456,107475.31658913982,110848.11542576272,-112950.82414435585,0.0005226067010917212,1.0747531658914042,0.0215426357077122
2019-03-30 09:52:00,,4121.5,,147.94182117,109578.02530773295,2972.058726014456,107508.56130654475,110727.2195170337,-112796.6835182219,0.00030932421006046873,1.0750856130654536,0.021210188533662855
2019-03-30 09:53:00,,4123.0,,147.88,109578.02530773295,2972.058726014456,107595.99484279148,110767.5181532767,-112749.54861821818,0.0008132704519914213,1.0759599484279208,0.020335853171195684
2019-03-30 09:54:00,SELL,4119.0,BUY,147.88,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,-6.87712935757423e-05,1.0758859532704317,0.020409848328684754
2019-03-30 09:55:00,,4120.5,,147.93,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 09:56:00,,4115.5,,147.88,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 09:57:00,,4114.0,,147.87,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 09:58:00,,4119.5,,147.87814736,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 09:59:00,,4119.5,,147.87,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:00:00,,4117.0,,147.87,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:01:00,,4116.5,,147.88,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:02:00,,4115.5,,147.87,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:03:00,,4115.0,,147.88,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:04:00,,4115.5,,147.87,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:05:00,,4115.0,,147.88,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:06:00,,4112.0,,147.84,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:07:00,,4111.5,,147.72,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:08:00,,4111.0,,147.7,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:09:00,,4110.0,,147.64,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:10:00,,4110.0,,147.48,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:11:00,,4110.0,,147.31,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:12:00,,4113.0,,147.31,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:13:00,,4115.5,,147.49255964,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:14:00,,4116.0,,147.47,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:15:00,,4116.5,,147.58,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:16:00,,4117.0,,147.60487502,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:17:00,,4118.5,,147.84,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:18:00,,4119.0,,147.87,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:19:00,,4116.0,,147.87,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:20:00,,4116.0,,147.88,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:21:00,,4114.5,,147.88,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:22:00,,4114.5,,147.79,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:23:00,,4116.5,,147.93,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:24:00,,4117.5,,148.16,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:25:00,,4118.0,,148.25695208,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:26:00,,4117.5,,148.35738808,107588.59532704257,2979.4582417633455,107588.59532704257,0.0,0.0,0.0,1.0758859532704317,0.020409848328684754
2019-03-30 10:27:00,BUY,4114.5,SELL,148.36,107581.49373688412,2986.5598319217825,107501.21079951871,107510.206550848,-107590.48948821341,-0.0008122099490027734,1.075012107995193,0.021283693603923348
2019-03-30 10:28:00,,4114.5,,148.1,107581.49373688412,2986.5598319217825,107689.76247966793,107510.206550848,-107401.93780806419,0.0017539493624947333,1.0768976247966853,0.019398176802431166
2019-03-30 10:29:00,,4114.0,,148.38,107581.49373688412,2986.5598319217825,107473.6420280902,107497.14175481557,-107604.99346360948,-0.0020068801954924442,1.074736420280908,0.021559381318208448
2019-03-30 10:30:00,,4117.5,,148.6,107581.49373688412,2986.5598319217825,107405.55187096019,107588.59532704257,-107764.5371929665,-0.0006335521514401199,1.074055518709608,0.022240282889508523
2019-03-30 10:31:00,,4117.0,,148.44,107581.49373688412,2986.5598319217825,107508.51887809651,107575.53053101014,-107648.50538979776,0.000958674904068646,1.0750851887809711,0.02121061281814529
2019-03-30 10:32:00,,4116.0,,148.5,107581.49373688412,2986.5598319217825,107438.87735984335,107549.40093894528,-107692.01731598604,-0.0006477767434609483,1.0743887735984394,0.02190702800067701
2019-03-30 10:33:00,,4115.5,,148.5,107581.49373688412,2986.5598319217825,107425.81256381093,107536.33614291286,-107692.01731598604,-0.00012160212721379349,1.0742581256381152,0.022037675961001257
2019-03-30 10:34:00,,4115.5,,148.5,107581.49373688412,2986.5598319217825,107425.81256381093,107536.33614291286,-107692.01731598604,0.0,1.0742581256381152,0.022037675961001257
2019-03-30 10:35:00,,4111.5,,148.4,107581.49373688412,2986.5598319217825,107393.81407253197,107431.81777465343,-107619.49743900559,-0.00029786594595182514,1.0739381407253255,0.022357660873790985
2019-03-30 10:36:00,,4111.5,,148.4,107581.49373688412,2986.5598319217825,107393.81407253197,107431.81777465343,-107619.49743900559,0.0,1.0739381407253255,0.022357660873790985
2019-03-30 10:37:00,,4110.0,,148.25,107581.49373688412,2986.5598319217825,107463.39949990537,107392.62338655615,-107510.71762353489,0.0006479463270241403,1.0746339949990595,0.0216618066000569
2019-03-30 10:38:00,,4109.5,,148.15,107581.49373688412,2986.5598319217825,107522.85458085341,107379.55859052372,-107438.19774655443,0.0005532588883725431,1.07522854580854,0.021067255790576445
2019-03-30 10:39:00,,4110.0,,148.1,107581.49373688412,2986.5598319217825,107572.17931537607,107392.62338655615,-107401.93780806419,0.00045873721186939775,1.0757217931537666,0.020574008445349845
2019-03-30 10:40:00,,4111.5,,148.0,107581.49373688412,2986.5598319217825,107683.89358045382,107431.81777465343,-107329.41793108374,0.0010385051766055309,1.0768389358045443,0.019456865794572176
2019-03-30 10:41:00,,4112.5,,148.03,107581.49373688412,2986.5598319217825,107688.26720942454,107457.94736671829,-107351.17389417787,4.061544234046366e-05,1.0768826720942515,0.019413129504864957
2019-03-30 10:42:00,SELL,4111.5,BUY,148.02,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,-6.594581139118816e-05,1.076811656192667,0.019484145406449382
2019-03-30 10:43:00,,4111.0,,148.02,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 10:44:00,,4111.0,,148.02245392,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 10:45:00,,4110.5,,148.02245392,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 10:46:00,,4110.0,,148.02,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 10:47:00,,4110.0,,147.99,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 10:48:00,,4110.0,,147.99,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 10:49:00,,4110.5,,147.96,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 10:50:00,,4113.0,,147.96,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 10:51:00,,4114.5,,147.96,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 10:52:00,,4115.5,,147.96,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 10:53:00,,4115.0,,148.01,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 10:54:00,,4114.5,,147.78,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 10:55:00,,4113.0,,147.9,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 10:56:00,,4113.5,,147.90520484,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 10:57:00,,4113.0,,147.90520484,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 10:58:00,,4113.0,,147.90520484,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 10:59:00,,4113.5,,147.9,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 11:00:00,,4113.0,,147.91,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 11:01:00,,4113.0,,147.9,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 11:02:00,,4113.5,,147.92,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 11:03:00,,4113.5,,147.9,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 11:04:00,,4113.0,,147.9,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 11:05:00,,4113.5,,147.90520484,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 11:06:00,,4113.5,,147.9,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 11:07:00,,4113.0,,147.9,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 11:08:00,,4113.5,,147.90520484,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 11:09:00,,4113.5,,147.9,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 11:10:00,,4113.5,,147.78,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 11:11:00,,4113.0,,147.77,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 11:12:00,,4113.0,,147.77,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 11:13:00,,4113.0,,147.77,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 11:14:00,,4113.0,,147.77,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 11:15:00,,4113.0,,147.76,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 11:16:00,,4113.0,,147.68,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 11:17:00,,4113.0,,147.68,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 11:18:00,,4113.0,,147.68349579,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 11:19:00,,4113.5,,147.68,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 11:20:00,,4114.5,,147.68,107681.1656192661,2993.6614220802194,107681.1656192661,0.0,0.0,0.0,1.076811656192667,0.019484145406449382
2019-03-30 11:21:00,SELL,4117.5,BUY,147.69,107674.03240336041,3000.794637985922,107602.81049588617,-107759.67904662248,107688.45713914823,-0.0007276585736170071,1.0760281049588678,0.020267696640248634
2019-03-30 11:22:00,,4117.5,,147.68,107674.03240336041,3000.794637985922,107595.51897600404,-107759.67904662248,107681.1656192661,-6.776328469981774e-05,1.0759551897600466,0.020340611839069878
2019-03-30 11:23:00,,4116.5,,147.68,107674.03240336041,3000.794637985922,107621.69011845616,-107733.50790417036,107681.1656192661,0.00024323636059553344,1.0762169011845677,0.02007890041454874
2019-03-30 11:24:00,,4115.5,,147.68,107674.03240336041,3000.794637985922,107647.86126090828,-107707.33676171824,107681.1656192661,0.0002431772110558228,1.0764786126090888,0.0198171889900276
2019-03-30 11:25:00,,4116.5,,147.68,107674.03240336041,3000.794637985922,107621.69011845616,-107733.50790417036,107681.1656192661,-0.00024311809027666165,1.0762169011845677,0.02007890041454874
2019-03-30 11:26:00,,4116.5,,147.68,107674.03240336041,3000.794637985922,107621.69011845616,-107733.50790417036,107681.1656192661,0.0,1.0762169011845677,0.02007890041454874
2019-03-30 11:27:00,,4117.0,,147.69,107674.03240336041,3000.794637985922,107615.89606711223,-107746.59347539641,107688.45713914823,-5.383720825746785e-05,1.0761589606711284,0.020136840927988064
2019-03-30 11:28:00,,4117.0,,147.78,107674.03240336041,3000.794637985922,107681.51974605139,-107746.59347539641,107754.08081808739,0.0006097954051158538,1.0768151974605198,0.019480604138596647
2019-03-30 11:29:00,,4117.5,,147.78,107674.03240336041,3000.794637985922,107668.43417482532,-107759.67904662248,107754.08081808739,-0.00012152104889429083,1.076684341748259,0.019611459850857438
2019-03-30 11:30:00,,4118.5,,147.78,107674.03240336041,3000.794637985922,107642.2630323732,-107785.8501890746,107754.08081808739,-0.00024307163610859384,1.0764226303237376,0.019873171275378798
2019-03-30 11:31:00,,4118.5,,147.7845791,107674.03240336041,3000.794637985922,107645.60189224243,-107785.8501890746,107757.41967795661,3.101811291550405e-05,1.07645601892243,0.019839782676686513
2019-03-30 11:32:00,,4119.0,,147.78,107674.03240336041,3000.794637985922,107629.17746114713,-107798.93576030066,107754.08081808739,-0.00015257874735774557,1.076291774611477,0.020004026987639367
2019-03-30 11:33:00,,4118.5,,147.81,107674.03240336041,3000.794637985922,107664.13759201959,-107785.8501890746,107775.95537773377,0.00032482019929092054,1.0766413759202016,0.019654425678914844
2019-03-30 11:34:00,,4118.0,,147.84073733,107674.03240336041,3000.794637985922,107699.63534852749,-107772.76461784854,107798.36756301562,0.00032970826964140443,1.0769963534852807,0.01929944811383577
2019-03-30 11:35:00,,4117.0,,147.77,107674.03240336041,3000.794637985922,107674.22822616926,-107746.59347539641,107746.78929820526,-0.00023590722731803293,1.0767422822616983,0.019553519337418113
2019-03-30 11:36:00,,4117.0,,147.77,107674.03240336041,3000.794637985922,107674.22822616926,-107746.59347539641,107746.78929820526,0.0,1.0767422822616983,0.019553519337418113
2019-03-30 11:37:00,,4116.5,,147.77,107674.03240336041,3000.794637985922,107687.31379739531,-107733.50790417036,107746.78929820526,0.0001215292780976096,1.0768731379739587,0.019422663625157766
2019-03-30 11:38:00,,4116.5,,147.69,107674.03240336041,3000.794637985922,107628.98163833829,-107733.50790417036,107688.45713914823,-0.0005416808814339147,1.0762898163833885,0.02000598521572794
2019-03-30 11:39:00,,4116.5,,147.69,107674.03240336041,3000.794637985922,107628.98163833829,-107733.50790417036,107688.45713914823,0.0,1.0762898163833885,0.02000598521572794
2019-03-30 11:40:00,,4116.0,,147.69,107674.03240336041,3000.794637985922,107642.06720956435,-107720.42233294429,107688.45713914823,0.00012158036828813223,1.076420672095649,0.01987512950346737
2019-03-30 11:41:00,,4116.0,,147.69,107674.03240336041,3000.794637985922,107642.06720956435,-107720.42233294429,107688.45713914823,0.0,1.076420672095649,0.01987512950346737
2019-03-30 11:42:00,,4116.0,,147.73,107674.03240336041,3000.794637985922,107671.23328909285,-107720.42233294429,107717.62321867673,0.00027095428659618115,1.076712332890934,0.019583468708182394
2019-03-30 11:43:00,,4116.5,,147.71718987,107674.03240336041,3000.794637985922,107648.80718610804,-107733.50790417036,107708.28268691798,-0.00020828314397214331,1.0764880718610859,0.019807729738030577
2019-03-30 11:44:00,,4115.5,,147.65,107674.03240336041,3000.794637985922,107625.98670126189,-107707.33676171824,107659.29105961972,-0.00021199013201045336,1.0762598670126244,0.020035934586492
2019-03-30 11:45:00,,4115.5,,147.64980118,107674.03240336041,3000.794637985922,107625.8417312636,-107707.33676171824,107659.14608962143,-1.3469795050458089e-06,1.0762584173126415,0.020037384286474946
2019-03-30 11:46:00,,4115.0,,147.61,107674.03240336041,3000.794637985922,107609.90619295946,-107694.25119049217,107630.12498009122,-0.0001480642385490727,1.0760990619296,0.020196739669516406
2019-03-30 11:47:00,,4115.0,,147.57,107674.03240336041,3000.794637985922,107580.74011343093,-107694.25119049217,107600.95890056269,-0.0002710352658075177,1.0758074011343146,0.020488400464801826
2019-03-30 11:48:00,,4115.0,,147.57,107674.03240336041,3000.794637985922,107580.74011343093,-107694.25119049217,107600.95890056269,0.0,1.0758074011343146,0.020488400464801826
2019-03-30 11:49:00,,4115.0,,147.57,107674.03240336041,3000.794637985922,107580.74011343093,-107694.25119049217,107600.95890056269,0.0,1.0758074011343146,0.020488400464801826
2019-03-30 11:50:00,,4115.0,,147.53,107674.03240336041,3000.794637985922,107551.57403390242,-107694.25119049217,107571.79282103418,-0.0002711087458383554,1.0755157403390294,0.020780061260087024
2019-03-30 11:51:00,,4115.0,,147.5,107674.03240336041,3000.794637985922,107529.69947425603,-107694.25119049217,107549.9182613878,-0.00020338669929176323,1.0752969947425655,0.020998806856550978
2019-03-30 11:52:00,,4113.5,,147.5,107674.03240336041,3000.794637985922,107568.95618793422,-107654.99447681398,107549.9182613878,0.0003650778703012669,1.0756895618793474,0.02060623971976905
2019-03-30 11:53:00,,4112.5,,147.05452965,107674.03240336041,3000.794637985922,107270.311738994,-107628.82333436186,107225.10266999545,-0.0027763070268940204,1.0727031173899453,0.023592684209171155
2019-03-30 11:54:00,,4111.5,,147.13,107674.03240336041,3000.794637985922,107351.51223719974,-107602.65219190973,107280.13202574906,0.0007569708420658294,1.0735151223720025,0.02278067922711391
2019-03-30 11:55:00,,4113.5,,147.2,107674.03240336041,3000.794637985922,107350.21059147039,-107654.99447681398,107331.17266492396,-1.2125080515734687e-05,1.073502105914709,0.022793695684407478
2019-03-30 11:56:00,,4113.5,,147.21,107674.03240336041,3000.794637985922,107357.50211135253,-107654.99447681398,107338.4641848061,6.792273477596034e-05,1.0735750211135304,0.022720780485586012
2019-03-30 11:57:00,,4113.0,,147.02083504,107674.03240336041,3000.794637985922,107232.6576758944,-107641.90890558792,107200.5341781219,-0.0011628850616199893,1.0723265767589492,0.02396922484016728
2019-03-30 11:58:00,,4113.5,,147.12,107674.03240336041,3000.794637985922,107291.87843241337,-107654.99447681398,107272.84050586695,0.0005522641870723266,1.072918784324139,0.02337701727497743
2019-03-30 11:59:00,,4113.0,,147.25582532,107674.03240336041,3000.794637985922,107404.00130576709,-107641.90890558792,107371.87780799459,0.001045026659910242,1.0740400130576762,0.02225578854144028
2019-03-30 12:00:00,,4113.0,,147.18,107674.03240336041,3000.794637985922,107348.71312293221,-107641.90890558792,107316.58962515972,-0.0005147683714080697,1.0734871312293273,0.022808670369789175
2019-03-30 12:01:00,,4112.0,,147.09,107674.03240336041,3000.794637985922,107309.26058644518,-107615.7377631358,107250.96594622056,-0.0003675175541402176,1.0730926058644568,0.023203195734659676
